AKT1,11085546;16086234;21826665;21997759;22912540;23317181;24970806;25628922;25889002;26797416;27572739;28035062;28594907;28731194;29484412;29864621;10200566;11003625;11244501;11278872;11279606;11325602;11408926;11408933;11431731;11959812;11960367;12019180;12223062;12297835;12351644;12447879;12452012;12663502;12679910;12717428;12736720;12861043;12896980;12939602;13679856;14571772;14578855;14654898;14709551;15107404;15132991;15150104;15288476;15297371;15298730;15358188;15534860;15545972;15582995;15593087;15703376;15809721;15846117;15918149;15930366;15941563;16014625;16014934;16046551;16082187;16082589;16139919;16177565;16322093;16327976;16406609;16412424;16441427;16458870;16459163;16497703;16520654;16564107;16568376;16614705;16644673;16707461;16731755;16732316;16762634;16786154;16837130;16872708;16925113;16936701;16939386;16965600;16985060;16988945;17018692;17056790;17062930;17136495;17145871;17146741;17150971;17187432;17203219;17237271;17237822;17311609;17318075;17351739;17363567;17384242;17400190;17419635;17483347;17506947;17512084;17537803;17539024;17594810;17609269;17624592;17626077;17639064;17654699;17662221;17689859;17706260;17708250;17716233;17717605;17721885;17763954;17879397;17891174;17901981;17961496;17990350;17998146;17999742;18024896;18045179;18045182;18053801;18075305;18086571;18087180;18093685;18164805;18174283;18248788;18318435;18337085;18381447;18392055;18393387;18423125;18435927;18451161;18451248;18452483;18454050;18471523;18492014;18505173;18506760;18566219;18570457;18571350;18575748;18649363;18651222;18651980;18657357;18662588;18700866;18701494;18712785;18722373;18766003;18790746;18813808;18820285;18820673;18823380;18829493;18854656;18937079;18948272;18978810;19009564;19010909;19054267;19059457;19085954;19086847;19123483;19132987;19141026;19195051;19247395;19261616;19293637;19298604;19299048;19343784;19376607;19376776;19399925;19424594;19437488;19442654;19443642;19445727;19447859;19447872;19475690;19482307;19520494;19558547;19563536;19563783;19584164;19643600;19655414;19671754;19688049;19690031;19706731;19706799;19723656;19725468;19736567;19737952;19784739;19786052;19803812;19816934;19865701;19913321;19918976;19929904;19931519;19931998;19962668;20032199;20036934;20039316;20054802;20074016;20101735;20103675;20108172;20128807;20133117;20159939;20175032;20182587;20197465;20305690;20335389;20347502;20350780;20371362;20372801;20377179;20428814;20430845;20447717;20473866;20490863;20491775;20502062;20506537;20514400;20525691;20530665;20530982;20540791;20578262;20583210;20600027;20623640;20626753;20628200;20628892;20629977;20639898;20657013;20661223;20675006;20683950;20683952;20695481;20707757;20716637;20729919;20736086;20800109;20815019;20830746;20841469;20842425;20856226;20858479;20860815;20872961;20926014;20941777;20962572;20971978;20979057;21033251;21078540;21103079;21128229;21128247;21132267;21144036;21145819;21147110;21160981;21163950;21181095;21187475;21193455;21204266;21205474;21205476;21205925;21223797;21241664;21246584;21254169;21272161;21272165;21272459;21272562;21276422;21282107;21303380;21314951;21320503;21324921;21347395;21363926;21372039;21391741;21413933;21415306;21418450;21442631;21457561;21475304;21508531;21512226;21513518;21514001;21532623;21545687;21573166;21605070;21617849;21617941;21618535;21618573;21618708;21622715;21625435;21649584;21653755;21660063;21667306;21684245;21691299;21694768;21703185;21725613;21734462;21738655;21744257;21769080;21769869;21784088;21786165;21790999;21801152;21814046;21826248;21829019;21829022;21835141;21835169;21846483;21874262;21903676;21909361;21917559;21922131;21931995;21933150;21944661;21947421;21952585;21959795;21992728;21993994;21994207;21994573;22011623;22025881;22035408;22094188;22096562;22097969;22108100;22147992;22151918;22155250;22160218;22161861;22171994;22177837;22182943;22184107;22213475;22216150;22221825;22222116;22234835;22261591;22262416;22265862;22271091;22271581;22273580;22285225;22289577;22313545;22320911;22343223;22349030;22359269;22360859;22362715;22395446;22406297;22428038;22438913;22451658;22459565;22470568;22487144;22490522;22496917;22504094;22510613;22549898;22552445;22559167;22560876;22580126;22581584;22583868;22609744;22609775;22614439;22615958;22617155;22618716;22622027;22634008;22642751;22676643;22711685;22714996;22736928;22753710;22783427;22787432;22792392;22815774;22819846;22824823;22841670;22846863;22858649;22859706;22873368;22886568;22895605;22898879;22900980;22902995;22909393;22917212;22922731;22924395;22940133;22948179;22957763;22980218;23001846;23016985;23022474;23022495;23023935;23026832;23029524;23032518;23035214;23042506;23056576;23071284;23082981;23092339;23093908;23108410;23112878;23114628;23118928;23122111;23142281;23155253;23157389;23167739;23171368;23176622;23178652;23181540;23205090;23229794;23232767;23240027;23242177;23248036;23255243;23257922;23279642;23292002;23294370;23300578;23321675;23325562;23328673;23348238;23355882;23376363;23376496;23376645;23383245;23383345;23392203;23393227;23393659;23404993;23409093;23411027;23414349;23417763;23418729;23425030;23427399;23448150;23460259;23460382;23474367;23479136;23489999;23504854;23505293;23508585;23509629;23525579;23526201;23529017;23537747;23543326;23546591;23549880;23564492;23564777;23568548;23576171;23578138;23580179;23588698;23591932;23604199;23620780;23640957;23644876;23658755;23662152;23665184;23679681;23682582;23684102;23684542;23684551;23686743;23709421;23711089;23721490;23722307;23732865;23741247;23749170;23749671;23759595;23769634;23778885;23792451;23796964;23797319;23803188;23804702;23807172;23807724;23812429;23818948;23836295;23836899;23838576;23845703;23859016;23862683;23867314;23870199;23874836;23879543;23887606;23898367;23899086;23910058;23912452;23921128;23924858;23929794;23933603;23949904;23962559;23966163;23981651;23990456;23999088;24007863;24013226;24015504;24023668;24036604;24048756;24060847;24068521;24069385;24085778;24093956;24103747;24106286;24130050;24130815;24132578;24141568;24141775;24159576;24159589;24168056;24176221;24188385;24194905;24213574;24214128;24223153;24228114;24232099;24240095;24247267;24247909;24255131;24285179;24287900;24297510;24297625;24300972;24304619;24305552;24317053;24325131;24335617;24337301;24337611;24337632;24346768;24347489;24358224;24359616;24361892;24372208;24374343;24374571;24375254;24375644;24378094;24379889;24387108;24400222;24401154;24402647;24406046;24416389;24425104;24433534;24443206;24448241;24465691;24472554;24482231;24486412;24486741;24491054;24498111;24521981;24530287;24555485;24555682;24556693;24563371;24573607;24574717;24574860;24577313;24581171;24591127;24591842;24596136;24603331;24608572;24616922;24621440;24625973;24626807;24633454;24634378;24647425;24664955;24671452;24675684;24684482;24690171;24696725;24705351;24721996;24722367;24739733;24757677;24760275;24763612;24767856;24779770;24782228;24793310;24793486;24797310;24797434;24801417;24804620;24806733;24807674;24817927;24825302;24848510;24891117;24910204;24911372;24923856;24925055;24931142;24932287;24941119;24941848;24944078;24954031;24954871;24960055;24970807;24980220;24996256;24996644;24998573;24999034;25003523;25004403;25005758;25015194;25032849;25049387;25051375;25053237;25053419;25066210;25070581;25072145;25072752;25077545;25081364;25087096;25096647;25109354;25109837;25115442;25119044;25120782;25140534;25145583;25163657;25169131;25169976;25176394;25178877;25180836;25189269;25193383;25199052;25222667;25229655;25232213;25243186;25253787;25253996;25255875;25260311;25263696;25263743;25265205;25269495;25269574;25273699;25280563;25308857;25311838;25316153;25323956;25327881;25338626;25339662;25355542;25355887;25364579;25369299;25372641;25384406;25394965;25404377;25412322;25416439;25420499;25424030;25424347;25426556;25428915;25431257;25434486;25437589;25446815;25447674;25462233;25462858;25465376;25469885;25475121;25478811;25499081;25499255;25500144;25501033;25501496;25502685;25503676;25519685;25531381;25534361;25537088;25537506;25537655;25550771;25550785;25553378;25559745;25562722;25572981;25580681;25592318;25593462;25596737;25607114;25607934;25608840;25609201;25617127;25617495;25619723;25620570;25625591;25628925;25633810;25634350;25636956;25641920;25642979;25644510;25649767;25650664;25660117;25676267;25698534;25704960;25714026;25728681;25738261;25739098;25744425;25747387;25747515;25760819;25762642;25773664;25773778;25778319;25789991;25805567;25815363;25820822;25822740;25834102;25834802;25841779;25847489;25849560;25849943;25850433;25855960;25865556;25866363;25874498;25886575;25890498;25909286;25909289;25911944;25920004;25931210;25933104;25938538;25941903;25943101;25945838;25962360;25962426;25965999;25973024;25980493;26000702;26003166;26004137;26004524;26014518;26018840;26020033;26021873;26025609;26026051;26029741;26030804;26031366;26035424;26037205;26044564;26045065;26045814;26052399;26054723;26055238;26056003;26058814;26065367;26068788;26077142;26078356;26089933;26101062;26101705;26104578;26107995;26122217;26124182;26125451;26136193;26136894;26138883;26156803;26158762;26160280;26160430;26165487;26170971;26179270;26204832;26206664;26206949;26219398;26241688;26242269;26244070;26249360;26252009;26252738;26257239;26259512;26282231;26287185;26287667;26296968;26297436;26307067;26309489;26311740;26336998;26343646;26344911;26355086;26369804;26375440;26378040;26381511;26392778;26393569;26396913;26397192;26404320;26409325;26418879;26430962;26433160;26438629;26443539;26446078;26446980;26455550;26456053;26459497;26472188;26476289;26483250;26492920;26493996;26496900;26499886;26500073;26501871;26517671;26522297;26525581;26535060;26536663;26537625;26547929;26548747;26549030;26549110;26549689;26550305;26560698;26567114;26571119;26576091;26585486;26589417;26598912;26606000;26617951;26621448;26622553;26622783;26636335;26639397;26653561;26658815;26664142;26675549;26682007;26683365;26686931;26692100;26704341;26708293;26709007;26711144;26711788;26716908;26717966;26722380;26727592;26730736;26744866;26750720;26756219;26766040;26769852;26782953;26791804;26798451;26810065;26810835;26814075;26819001;26820129;26840457;26844528;26847587;26850133;26857837;26872724;26876205;26877611;26879559;26879903;26882563;26882862;26884855;26886287;26892230;26894862;26894988;26897748;26901106;26901107;26902406;26910647;26910791;26916922;26918349;26919045;26919097;26924089;26932478;26933997;26935703;26941848;26943571;26944318;26945965;26958938;26980196;26992218;26996299;26996309;26997225;26998062;26998152;27012708;27023566;27034381;27035278;27044356;27050147;27058618;27062697;27070694;27074919;27075340;27091625;27097116;27100895;27103434;27107695;27108884;27115606;27119355;27121053;27122673;27124102;27127149;27129182;27132506;27154061;27158392;27162477;27167344;27176045;27176634;27178107;27186303;27191994;27196749;27216981;27222069;27235019;27235117;27240802;27244890;27249599;27252525;27259236;27267910;27273265;27278720;27279530;27286880;27287718;27297362;27307790;27314282;27320862;27323827;27326258;27329843;27338800;27342078;27349166;27352821;27367669;27369806;27372199;27375485;27378731;27389277;27396604;27402632;27431384;27431682;27461404;27467187;27470628;27486383;27486970;27490929;27496136;27507763;27507851;27508198;27509921;27514687;27519414;27521890;27530187;27542271;27556509;27566653;27569455;27571925;27572688;27574562;27577068;27588482;27588483;27602769;27609066;27611696;27614046;27619201;27623945;27627922;27628214;27633001;27633066;27634758;27640787;27643556;27644987;27648358;27654866;27663888;27671677;27688096;27689326;27692835;27693406;27696512;27699664;27711074;27756618;27759077;27765658;27768959;27773936;27779207;27779641;27779687;27783993;27786281;27788478;27788957;27802188;27803295;27806329;27807662;27811373;27819676;27820851;27821177;27821810;27822419;27827315;27840896;27853643;27863926;27866093;27878289;27886213;27895725;27895771;27899290;27901475;27906498;27913571;27918554;27919945;27925179;27925189;27942213;27959444;27975162;27993894;27998437;27998773;28000898;28007318;28011478;28018099;28018113;28034805;28035361;28036277;28065785;28073674;28084395;28085697;28098858;28101201;28101574;28112375;28118080;28122307;28122355;28132399;28164434;28174704;28181135;28184024;28189419;28189683;28192881;28199981;28205209;28209758;28220242;28230260;28231734;28240051;28241806;28244856;28245430;28256185;28259895;28276313;28281971;28284560;28288414;28322787;28333142;28336971;28337106;28337261;28339069;28339072;28341391;28344323;28346420;28347229;28347248;28349379;28349827;28350119;28351032;28356960;28366631;28368415;28368741;28369747;28373419;28374807;28381351;28385009;28387249;28390038;28401010;28401012;28404923;28415690;28417539;28419966;28423650;28428004;28428278;28430645;28431572;28433890;28438631;28442344;28443465;28445151;28445968;28447723;28450808;28454440;28455143;28455267;28456666;28456796;28460436;28462515;28463784;28464252;28477068;28481866;28489585;28498423;28498467;28506857;28518144;28521450;28531143;28531803;28534824;28536473;28545547;28547778;28549468;28557334;28557977;28560380;28566435;28584306;28586051;28588321;28593618;28600122;28604762;28606154;28622593;28627623;28634059;28638267;28646927;28649002;28651490;28654796;28655132;28655996;28659990;28670683;28671671;28675698;28680363;28688193;28689810;28692048;28694105;28694672;28698660;28710407;28713927;28714063;28715695;28722813;28729397;28732877;28734040;28737824;28763865;28769986;28771224;28789425;28794477;28810896;28833338;28833603;28834734;28842424;28854942;28855652;28858730;28861148;28867187;28871449;28877210;28881732;28886081;28887036;28887744;28901322;28903330;28903343;28903430;28904065;28911005;28912543;28915706;28922551;28928809;28934275;28938844;28942012;28943966;28945461;28946549;28954551;28959024;28964793;28968944;28974556;28975986;28977851;28978011;28978024;28993697;28993733;29022910;29022911;29024409;29025272;29027712;29029500;29042961;29048612;29051320;29052919;29066512;29070894;29074104;29080747;29082696;29088763;29093327;29093526;29098037;29103325;29112301;29113686;29115423;29117515;29131008;29133128;29151287;29151962;29152112;29152140;29152644;29152756;29152770;29156516;29165041;29174628;29179215;29187559;29187671;29190940;29205334;29207074;29207653;29208003;29213215;29220539;29242604;29251327;29253760;29262637;29266303;29271152;29275358;29285139;29285854;29296185;29296207;29298655;29299170;29312508;29312601;29312803;29316975;29318189;29321086;29321577;29326072;29328424;29328481;29332411;29332449;29333089;29337428;29344189;29344673;29356905;29360358;29360538;29360760;29361949;29366808;29378174;29383859;29391905;29393488;29396392;29399162;29399289;29400692;29401603;29408492;29408569;29409568;29413895;29416358;29423069;29431199;29434714;29435076;29439255;29445189;29445190;29449645;29454285;29463348;29464042;29466986;29470830;29477471;29482578;29484429;29486282;29498407;29505836;29505847;29506532;29507666;29510199;29510736;29520149;29530052;29530069;29532226;29534306;29535278;29541403;29545603;29545895;29548826;29552121;29559632;29559654;29568863;29570100;29572888;29575055;29594326;29599330;29603830;29609689;29615839;29620256;29625382;29626488;29630107;29632718;29636773;29636997;29649630;29658568;29669855;29670377;29680738;29689552;29689643;29696735;29699606;29700319;29710492;29713327;29720580;29720833;29721050;29725374;29731881;29734164;29736205;29737948;29739391;29748601;29749446;29771951;29780898;29782854;29783729;29787808;29790588;29800725;29803174;29803224;29805303;29806062;29844385;29844803;29844830;29864897;29864952;29867489;29872313;29872721;29874879;29881824;29894692;29895332;29904947;29914004;29914442;29914877;29917219;29928334;29928419;29928445;29928866;29932973;29937924;29940761;29956206;29956741;29965794;29966664;29968951;29968959;29972254;29976395;29991125;29992318;29992971;29997441;30003065;30012461;30013360;30015890;30015982;30017965;30021351;30021391;30025407;30025876;30026540;30034941;30043734;30050996;30055311;30056112;30066859;30067868;30078052;30087710;30089216;30089483;30092222;30097213;30098425;30099061;30103712;30104473;30107166;30109780;30111352;30112114;30115976;30119889;30127980;30132535;30132846;30145571;30146257;30154433;30155693;30165047;30165194;30174709;30177376;30178471;30180968;30182439;30185783;30191752;30195041;30195065;30196208;30203236;30203445;30206312;30208247;30209179;30224299;30224718;30227322;30231922;30235011;30246718;30250066;30250300;30250599;30251384;30251900;30257238;30258464;30259960;30268125;30272296;30272354;30279729;30283336;30284465;30291221;30292139;30292831;30293685;30301886;30310320;30311444;30312171;30312701;30312850;30315205;30317590;30321984;30326936;30327605;30346081;30355923;30362374;30362539;30365183;30377095;30382631
BAX,11673833;21826665;22086402;22170570;24583069;25650185;28865278;28868867;29484412;30125974;30138896;30248423;10347112;10402235;10449034;10488714;10567879;10671672;10695052;10699890;10712780;10726968;10733553;10827163;10845664;10873563;10938391;10952243;11032175;11039496;11275362;11300326;11352500;11477453;11555102;11571575;11572758;11597391;11743647;11798540;11830335;11875713;11885700;11889080;11991255;11992551;12016164;12037578;12068256;12115564;12175703;12244568;12297434;12297835;12373145;12404288;12409142;12411203;12439925;12565796;12579811;12595758;12663131;12668978;12717832;12725324;12741454;12775230;12792783;12805935;12823542;12925958;12948852;14531950;14612973;14636445;14684736;14696087;14716820;14963910;14985081;14991932;15052673;15069530;15104235;15105045;15158750;15161035;15210069;15237427;15327837;15346788;15475462;15492817;15492826;15498786;15519653;15560738;15566391;15586245;15596295;15633220;15710173;15727703;15740068;15863401;15870881;15941563;15962362;16009105;16012953;16051289;16094721;16188145;16211087;16309197;16445947;16456712;16530734;16542346;16542588;16596265;16600460;16638644;16684533;16702811;16762857;16822200;16849551;16865289;16867262;16918299;16963249;17045692;17056790;17069758;17121180;17136495;17159502;17182590;17191126;17274365;17274761;17311609;17321026;17329236;17352871;17407577;17419635;17436081;17437637;17465228;17484203;17510421;17587608;17589894;17609585;17639064;17657734;17659679;17666793;17672346;17673346;17691108;17695528;17695533;17711740;17763087;17881166;17993285;18023099;18056438;18059177;18069768;18166137;18202802;18203291;18251160;18314623;18323457;18329639;18371937;18377873;18406343;18407589;18425744;18507762;18510939;18511934;18522681;18554781;18555021;18565645;18586021;18593925;18606816;18636209;18657899;18681325;18704308;18723493;18765544;18810775;18822209;18824872;18842498;18851785;18854271;18949429;18959789;18983843;18986802;18998574;19020729;19020758;19059457;19073162;19080641;19085961;19097688;19165859;19173903;19188481;19230406;19254688;19317806;19363609;19367635;19399404;19437563;19473757;19492307;19508737;19520675;19521547;19594888;19616371;19649719;19675098;19709125;19711344;19724907;19729910;19773433;19780708;19787199;19836072;19857484;19931519;19934761;19960949;20038571;20091746;20109345;20122248;20157879;20219070;20233581;20333548;20346922;20359348;20400479;20402812;20403333;20452335;20503275;20507639;20513003;20543568;20556578;20557081;20558052;20560114;20564340;20596089;20630652;20632439;20645813;20664967;20695481;20801538;20811948;20818811;20819480;20819578;20825716;20830746;20842425;20878089;20878107;20943077;20948430;20958220;21042023;21052098;21063843;21099350;21115898;21152118;21164560;21190094;21216582;21241775;21250597;21261729;21288283;21308745;21340229;21347335;21382959;21385105;21417302;21418039;21423629;21423988;21454974;21514382;21553057;21554863;21575921;21586226;21604268;21618708;21621522;21624362;21628880;21655114;21656365;21659517;21660967;21674277;21695227;21730756;21730822;21751259;21776480;21796456;21823485;21826248;21850372;21916504;21931484;21944661;21944925;21947421;21959296;21963996;21964700;21987607;22002472;22018604;22019693;22025878;22109831;22146623;22152316;22166570;22179060;22180709;22182943;22211272;22222560;22225575;22227815;22292626;22313545;22318685;22322382;22322845;22326393;22345875;22356712;22366885;22382024;22393286;22437530;22458551;22472110;22473516;22481618;22484481;22484589;22504743;22526619;22542555;22559167;22565822;22587342;22609455;22644856;22645134;22645629;22704995;22705236;22707293;22711176;22722977;22743618;22777740;22796345;22820595;22824464;22824823;22841670;22860469;22876162;22895605;22909393;22928777;22942759;22946656;22948180;22993037;22995069;23000392;23020085;23026832;23063592;23064251;23070539;23077553;23093861;23117090;23118928;23122111;23155336;23165705;23167424;23170120;23172681;23178529;23183623;23205090;23233126;23236815;23257706;23258611;23279642;23284640;23291129;23302650;23311988;23320119;23336516;23338043;23343084;23393227;23397442;23404440;23404993;23417763;23427399;23438824;23443079;23467659;23485651;23525225;23525490;23533997;23545136;23606879;23613111;23619285;23624687;23633848;23657090;23661153;23703473;23712095;23713777;23726914;23732865;23737847;23746959;23760980;23771657;23784371;23786887;23818365;23818450;23828139;23835921;23842789;23843956;23910058;23934090;23940521;23954456;23973991;23999088;24002667;24039865;24048756;24060683;24062073;24068521;24077923;24079479;24082504;24116276;24173654;24179549;24197975;24211866;24222107;24223706;24236568;24255577;24256980;24278406;24286323;24287949;24310501;24336083;24352031;24361892;24377546;24378094;24386256;24396481;24401554;24402872;24406046;24409330;24434019;24563182;24573607;24595063;24619837;24641402;24643086;24657251;24675684;24680709;24694607;24708487;24716127;24739733;24756331;24793310;24799992;24804620;24824514;24833845;24839007;24856871;24857964;24870784;24885292;24885890;24912819;24918094;24919811;24930917;24954031;24969689;24970681;24971383;24972653;24989014;24998560;25015194;25016955;25019081;25072145;25073692;25077527;25082098;25109418;25111876;25129440;25170213;25184378;25201726;25202346;25223184;25244913;25261656;25265205;25269486;25269862;25296356;25370579;25374179;25374342;25403108;25412322;25414767;25416439;25434486;25434584;25441684;25445725;25448679;25451688;25462265;25470271;25492485;25502685;25517918;25522955;25530218;25547924;25550785;25553378;25557723;25585999;25596082;25615796;25620477;25634350;25652470;25661348;25678797;25683251;25694452;25714251;25724086;25737432;25747889;25770771;25773664;25796541;25806084;25815797;25820747;25855960;25861418;25892665;25909286;25915842;25930665;25933104;25936398;25937091;26009496;26010398;26025609;26027111;26028091;26035065;26038117;26044564;26045987;26089933;26090427;26099465;26104578;26122217;26131143;26141759;26149967;26151883;26170994;26194866;26201988;26209360;26231998;26238296;26239512;26240015;26246424;26247632;26252009;26259512;26282547;26293243;26296968;26311153;26316083;26337275;26345095;26348206;26383159;26392091;26393569;26398332;26405541;26416455;26420963;26430962;26446980;26459383;26464624;26489620;26499886;26516844;26524360;26531171;26541651;26549021;26549816;26550453;26555544;26557712;26579413;26604760;26616367;26621097;26622760;26624999;26628295;26634500;26648274;26656265;26680854;26686931;26689625;26693075;26701853;26707131;26707867;26712469;26714930;26715810;26718026;26734586;26756998;26805799;26810384;26813590;26849623;26861252;26861461;26879138;26885272;26925667;26934443;26943884;26945926;26952552;26990576;27009865;27010918;27022281;27025925;27043783;27048831;27058618;27102814;27108782;27116616;27130644;27151580;27177208;27179035;27180010;27181128;27186261;27193733;27221859;27221884;27233905;27234697;27235693;27245040;27261618;27279598;27322225;27335087;27340870;27347080;27363269;27367026;27367669;27421660;27429843;27465514;27468876;27470322;27484637;27488117;27499071;27509965;27537353;27542271;27551463;27556459;27565326;27573179;27604491;27642320;27667556;27669220;27671301;27692835;27698266;27699664;27729282;27748761;27748915;27751820;27765352;27807662;27824091;27856932;27863926;27873035;27886086;27894814;27899290;27915333;27923747;27998765;28031111;28035361;28038941;28043145;28070612;28098861;28101201;28121635;28122301;28129650;28131629;28132399;28160853;28176915;28187727;28189683;28191864;28210201;28219642;28224421;28238784;28242545;28245170;28246472;28255652;28256105;28257055;28279846;28320429;28338175;28338198;28345375;28347229;28350090;28351336;28373419;28381351;28386382;28397098;28410209;28416328;28421122;28422390;28431341;28435396;28440458;28443465;28454469;28462515;28472789;28476378;28479730;28480435;28485155;28486557;28489280;28494251;28497394;28498417;28498459;28500630;28507277;28525794;28531143;28531803;28536473;28545193;28559996;28586051;28587387;28599457;28624193;28651931;28655132;28670112;28698525;28698660;28708313;28737823;28765950;28789364;28821164;28855652;28863318;28876084;28902369;28919514;28927132;28928838;28942194;28946772;28962332;28974890;28978315;28979676;29029479;29039470;29052919;29070894;29072767;29098037;29103194;29115534;29125839;29130100;29156516;29158005;29183320;29187885;29193880;29200736;29213215;29229991;29239817;29247613;29262627;29271152;29286113;29303970;29307797;29312508;29312803;29348766;29348842;29352129;29355527;29372465;29393468;29407981;29407983;29421568;29434714;29434780;29453538;29461597;29461610;29467861;29479636;29498407;29513792;29520149;29521251;29527627;29608986;29616245;29655853;29658330;29689279;29693750;29710492;29710494;29721050;29735884;29740205;29742265;29749500;29752478;29770483;29783729;29802374;29806073;29842889;29867489;29874097;29898413;29902905;29916268;29944015;29960031;29968959;29971142;29978739;29979637;29986744;29996919;30013360;30033771;30045633;30055311;30058741;30067868;30070317;30097213;30132846;30146257;30179714;30195041;30204479;30217028;30217652;30224923;30235448;30249880;30250224;30255241;30257238;30258223;30272302;30272354;30272369;30274079;30282320;30284465;30288110;30293105;30301500;30314494;30317758;30347600;30355923;30376410;30378283;30384473;8954076;9230198;9233778;9354771;9637556;9764849;9934751;9934851
