Cancer,labels,Hybridization.REF,APCS,APOA1,ARG1,FGA,C9,MBL2,LBP
LIRI-JP,1,RK043_Cancer,650.6410286,4982.662042,222.3017769,2360.573067,47.34951249,83.70466763,133.2645782
LIRI-JP,1,RK040_Cancer,1302.442104,4814.830657,103.5227235,2634.200994,115.3923246,53.55880368,590.7552721
LIRI-JP,1,RK038_Cancer,445.4456709,6922.894327,225.0752545,2144.694066,112.9170755,43.26698626,484.6095809
LIRI-JP,1,RK085_Cancer,49.51061001,146.5637762,1.375450209,1413.740938,1.058542051,48.55546433,296.1896239
LIRI-JP,1,RK076_Cancer,1935.136213,1606.672228,199.8406774,7808.57467,290.1673551,30.69548196,697.3239927
LIRI-JP,1,RK105_Cancer,18.58412767,5348.19497,183.7737001,1567.878651,0.112880535,30.28407911,37.58282916
LIRI-JP,1,RK104_Cancer,970.68162,5743.033541,378.9410819,6647.470406,234.1854567,63.80245915,185.8774872
LIRI-JP,1,RK102_Cancer,253.9981532,3159.877796,39.57731875,633.3961364,21.89633945,49.98279882,65.38313123
LIRI-JP,1,RK101_Cancer,493.191445,1518.321199,239.1253695,3301.682318,88.61684263,77.94378806,306.4872095
LIRI-JP,1,RK095_Cancer,1045.54724,506.4618667,88.99425388,834.1486499,77.21246445,13.06006873,398.661027
LIRI-JP,1,RK093_Cancer,2.208942709,8.717781381,0.654501614,16.25776161,2.133343256,26.21589665,0.500677565
LIRI-JP,1,RK088_Cancer,641.2357302,1699.576304,154.9996563,1128.410085,0.900077599,7.45549042,16.42559458
LIRI-JP,1,RK110_Cancer,357.2055643,419.4573148,0.920155228,3868.533774,1.298440808,77.98468224,17.82302421
LIRI-JP,1,RK030_Cancer,1860.769945,1111.609315,1162.489787,2666.969706,0.341219281,47.85612484,225.3414549
LIRI-JP,1,RK028_Cancer,1478.267459,3734.924247,240.2064823,1166.760519,57.65930345,43.76836714,360.2206099
LIRI-JP,0,RK326_Liver,1646.216873,10524.7327,336.9628944,7371.425122,289.7096987,37.03942325,745.8224353
LIRI-JP,0,RK337_Liver,360.2775929,3429.467853,234.8708971,988.312018,87.07248671,17.13773914,39.25253112
LIRI-JP,0,RK338_Liver,987.1254675,13762.40512,382.7684499,4247.299771,224.7224677,67.21097751,181.4774553
LIRI-JP,0,RK305_Liver,855.2573091,3419.649086,213.5110652,9824.791058,335.0874983,35.8579126,1410.263151
LIRI-JP,0,RK285_Liver,1370.687219,9175.340773,366.6072747,6626.663761,367.6179309,49.84748079,207.1548238
LIRI-JP,0,RK280_Liver,598.734427,3998.857587,187.3467101,4019.708204,183.6170894,16.39830841,61.37497942
LIRI-JP,0,RK267_Liver,537.7135687,6999.241406,391.0223609,5162.965575,327.2898852,106.9959061,214.4533936
LIRI-JP,0,RK268_Liver,634.1339087,7478.459299,339.7205076,4391.96488,261.3119435,27.77253203,95.57091081
LIRI-JP,0,RK270_Liver,881.6121556,4646.064077,363.5383428,6197.113101,322.6623059,50.50267764,157.0339559
LIRI-JP,0,RK265_Liver,1287.794786,18550.40754,314.1707996,4512.129658,196.6175117,37.64038153,193.6999041
LIRI-JP,0,RK260_Liver,442.7341673,14681.66658,204.972268,2709.383115,234.0310355,53.61967744,93.95487924
LIRI-JP,0,RK263_Liver,701.0517,19459.21944,359.2050409,2618.459001,179.0058771,33.30057789,134.8591453
LIRI-JP,0,RK254_Liver,1352.369163,8980.505164,280.258185,7837.773706,395.2718856,69.4560404,298.5204048
LIRI-JP,0,RK256_Liver,1127.192343,23165.18821,186.7690964,4247.978872,179.6120622,46.36223322,119.128603
LIRI-JP,0,RK257_Liver,838.7171086,8705.53957,297.8193021,5832.101273,232.0293285,68.75124548,334.5094505
LIRI-JP,0,RK258_Liver,887.4579086,7113.603925,337.4272159,8959.043467,289.8285754,46.95126214,1115.905113
LIRI-JP,0,RK237_Liver,857.0842594,10617.08915,390.9951019,3034.43757,236.2146815,68.85635303,135.2813694
LIRI-JP,0,RK241_Liver,708.3203333,6720.751543,226.2041755,4540.283566,153.4448221,24.81255274,653.9675452
LIRI-JP,0,RK243_Liver,908.5252255,6288.168036,263.2780396,5333.515689,316.654647,34.46390304,230.8503933
LIRI-JP,0,RK244_Liver,842.716476,8601.981898,265.0124194,7577.356587,160.8258515,19.82360671,219.5706963
LIRI-JP,0,RK245_Liver,1650.912135,17257.41352,232.4054846,5723.14005,202.6367288,22.26681279,182.1592333
LIRI-JP,0,RK235_Liver,1065.11003,9167.142115,205.2653533,7430.2834,477.5229903,29.3611324,448.1300811
LIRI-JP,0,RK236_Liver,510.8388786,4879.624222,128.0870876,1563.305755,73.57689995,62.81180671,98.6124785
LIRI-JP,0,RK232_Liver,678.6021146,8318.637543,207.4953795,4121.343702,266.0470442,48.13091494,181.6126604
LIRI-JP,0,RK233_Liver,960.5574006,4802.04492,196.4955059,8481.164055,555.6598924,60.42229256,351.4531839
LIRI-JP,0,RK229_Liver,806.2390919,6434.552393,290.0485095,5398.378817,365.5051157,86.84722068,170.392422
LIRI-JP,0,RK230_Liver,794.410147,12208.78894,339.5959598,3876.710096,235.7966202,84.15782475,220.4945101
LIRI-JP,0,RK227_Liver,936.2878459,11578.5117,257.3003585,3576.515917,197.7107773,50.66837982,67.7305349
LIRI-JP,0,RK228_Liver,1576.331425,4260.406496,322.2344191,12065.81243,343.3564845,57.18094569,215.193699
LIRI-JP,0,RK224_Liver,1555.992937,6213.640315,355.0844796,8026.41485,474.0375486,33.05161861,463.9877676
LIRI-JP,0,RK222_Liver,827.478611,4248.347015,396.4562753,6920.676004,262.2383056,77.82174435,792.0706849
LIRI-JP,0,RK269_Liver,1156.199274,5435.423175,418.2474777,4837.88752,295.8815769,31.62967185,110.3864756
LIRI-JP,0,RK272_Liver,191.6175569,6.803576093,0.392069803,368.7867814,0.278039725,0.387275246,2.207898109
LIRI-JP,0,RK208_Liver,544.101023,4995.448221,134.7918536,3815.271908,193.0209309,0.043098615,205.8893419
LIRI-JP,0,RK226_Liver,731.8866566,8208.9273,357.1546781,3084.763596,101.2639271,0.174843939,68.13624804
LIRI-JP,0,RK194_Liver,1152.461699,7627.219158,313.4953712,6705.983381,292.1592117,2.418099918,263.3775345
LIRI-JP,0,RK182_Liver,615.9981253,6462.067714,137.8967678,2777.744946,206.1233114,0.203944545,101.9075247
LIRI-JP,0,RK184_Liver,1348.538165,7844.068603,386.8300533,8321.957609,652.4735974,25.49087278,393.1140362
LIRI-JP,0,RK204_Liver,1152.08683,19907.37964,272.9398836,5095.000232,252.9793094,7.251285355,286.7038457
LIRI-JP,0,RK177_Liver,822.7871467,9284.473059,250.344938,4237.486172,208.282176,15.99272667,186.2346421
LIRI-JP,0,RK167_Liver,1197.261194,13156.718,418.5806093,6596.173427,322.8408848,8.720000147,152.5036142
LIRI-JP,0,RK170_Liver,1254.950442,5683.279827,271.4882635,6521.782915,391.9889614,18.25743564,302.9333927
LIRI-JP,0,RK165_Liver,820.7745896,6123.376021,166.9022648,9523.718944,548.9818313,8.070452765,732.2804451
LIRI-JP,0,RK166_Liver,869.6067621,6693.306349,196.7290735,7216.007983,528.5182748,21.37163453,430.1558151
LIRI-JP,0,RK157_Liver,1053.906527,4373.971882,333.4215063,8953.423413,292.5407524,5.696028315,470.3126392
LIRI-JP,0,RK159_Liver,1956.128946,13386.35796,316.8432067,7821.213364,603.303302,10.23976177,328.2552394
LIRI-JP,0,RK147_Liver,1017.502408,9375.533061,399.1665532,2943.539443,128.2843479,28.35814379,104.4001008
LIRI-JP,0,RK146_Liver,758.8874901,8478.637532,366.6584868,3725.997514,281.8562659,52.1342541,106.7628986
LIRI-JP,0,RK141_Liver,601.6811493,10926.33737,334.5772706,4452.093769,253.8670017,3.073486143,82.55131446
LIRI-JP,0,RK142_Liver,683.6006014,8731.064172,257.0232839,4737.549644,126.0599735,27.50183024,96.9560713
LIRI-JP,0,RK137_Liver,367.9249362,13120.24066,340.0791351,2711.975138,159.9867831,0.125070029,59.49678009
LIRI-JP,0,RK138_Liver,1365.359173,8348.755256,378.2115414,6371.059448,507.1635093,23.39605604,320.0192309
LIRI-JP,0,RK130_Liver,794.1338637,7099.617091,397.8160308,6140.74901,394.9950929,15.55768544,119.172492
LIRI-JP,0,RK115_Liver,460.1593376,7466.081808,305.9009643,3844.235364,312.3480626,9.392402414,67.25701074
LIRI-JP,0,RK126_Liver,887.4985328,5906.031304,402.090953,5200.145863,392.057274,23.98153282,82.80003973
LIRI-JP,0,RK109_Liver,725.4488352,7107.019513,267.4889676,6933.951357,467.5974975,17.34598592,140.6889887
LIRI-JP,0,RK106_Liver,896.3429266,7609.400891,313.5790501,5614.763377,385.5003487,8.62683131,197.3637
LIRI-JP,0,RK107_Liver,581.7952015,8197.507016,380.0918845,4485.536097,277.6807026,14.57798481,123.0873919
LIRI-JP,0,RK100_Liver,667.5803105,10092.23203,367.2285095,5812.699793,384.6247093,27.24861713,219.9997781
LIRI-JP,0,RK103_Liver,507.4317747,9331.891238,306.059554,4253.52748,221.7705901,2.796458581,114.0914476
LIRI-JP,0,RK098_Liver,1251.657266,8144.004405,627.7545908,4981.620867,665.9109454,20.78934601,158.3173143
LIRI-JP,0,RK099_Liver,1027.651923,7396.352713,503.9933661,5031.998494,514.671325,21.94807142,104.1920341
LIRI-JP,0,RK092_Liver,747.9596703,7184.822431,255.2319166,7258.417752,192.5506841,67.95129409,391.5762752
LIRI-JP,0,RK096_Liver,1719.489528,7223.17581,289.3364255,7234.446475,687.4078742,0.026304379,368.8993922
LIRI-JP,0,RK091_Liver,1210.165623,7208.332211,376.5868028,9168.253995,565.4874195,0.032667991,222.9439557
LIRI-JP,0,RK307_Liver,1040.683384,6542.373025,317.8367018,7822.922096,429.7683974,0.036650886,400.8087449
LIRI-JP,0,RK308_Liver,1048.255897,5259.56916,250.4742216,9120.162822,448.7263128,7.125831646,463.2923172
LIRI-JP,0,RK089_Liver,1189.179282,8473.575663,239.4715351,6641.270486,424.8492793,14.51241876,299.3690739
LIRI-JP,0,RK083_Liver,1227.373551,5510.430663,212.1386782,9288.407658,718.2348868,4.907114612,522.8420434
LIRI-JP,0,RK056_Liver,1386.651201,7879.936812,260.2416694,9232.002264,580.6323756,48.87109624,688.5019897
LIRI-JP,0,RK054_Liver,496.6415939,10846.50355,253.2952368,4997.969247,200.3526121,80.82859325,152.4562589
LIRI-JP,0,RK055_Liver,1149.321227,16526.88958,169.8623267,7883.213267,391.3409834,12.48076669,913.1111705
LIRI-JP,0,RK051_Liver,1246.763565,10539.95824,309.0386571,6894.131355,521.4348174,69.42869787,178.6142856
LIRI-JP,0,RK052_Liver,544.410213,10447.14397,416.4770934,4429.789838,182.8700567,143.326543,151.6549448
LIRI-JP,0,RK058_Liver,485.005851,13002.79226,287.4676497,3430.363855,90.58552068,31.30506794,226.4493618
LIRI-JP,0,RK050_Liver,711.8475071,8145.344923,291.2595644,4745.474163,394.0895456,10.69093375,167.2800006
LIRI-JP,0,RK048_Liver,1171.625833,7668.143353,295.1933064,7381.889861,532.7089583,16.49739331,374.5781203
LIRI-JP,0,RK047_Liver,640.8029942,12976.3102,317.4950705,4455.624641,240.6686335,11.04083646,145.9790476
LIRI-JP,0,RK044_Liver,295.1237259,12327.61666,139.8591941,1393.536306,121.8897945,81.37634903,75.30238765
LIRI-JP,0,RK037_Liver,646.2246836,8708.467605,282.4059487,5386.594082,341.487659,0.657689359,169.4487768
LIRI-JP,0,RK041_Liver,1024.98777,20642.57278,351.5547107,4983.30648,348.9447571,18.83245672,221.6175755
LIRI-JP,0,RK036_Liver,793.7089774,9672.547062,278.5007632,5307.341248,237.9239154,3.944480966,141.5978265
LIRI-JP,0,RK034_Liver,989.911082,6521.517521,317.8309959,4459.628082,219.3438152,17.7586484,188.9276075
LIRI-JP,0,RK035_Liver,1034.928153,15493.42431,493.2385369,4817.587795,269.1396405,5.376209717,113.4980397
LIRI-JP,0,RK179_Liver,897.2017463,5881.352071,433.24308,5427.719555,553.5109172,2.198782671,164.0247366
LIRI-JP,0,RK240_Liver,1321.7182,24497.63422,215.4890047,6231.080675,423.7063397,27.14537941,184.8822155
LIRI-JP,0,RK032_Liver,675.7467395,8737.205648,268.4745813,3943.492917,288.104757,21.32336295,221.194821
LIRI-JP,0,RK033_Liver,1643.376877,8007.169167,455.7408077,6995.701991,637.5565936,16.45505285,223.5198861
LIRI-JP,0,RK031_Liver,1195.08584,7249.195013,488.6013048,6060.486805,605.7389626,118.2190807,251.3127651
LIRI-JP,0,RK029_Liver,783.0040976,12376.07529,303.3565364,4081.778379,249.4097302,0.062908574,117.7685639
LIRI-JP,0,RK026_Liver,823.9788697,19450.14087,327.2159097,3101.439713,114.9157839,2.707586015,82.27066409
LIRI-JP,0,RK027_Liver,1044.18543,6643.337222,186.2924228,9636.922857,558.4665958,36.02610543,588.4584209
LIRI-JP,0,RK024_Liver,1150.740725,6742.837985,338.1418728,5790.5208,286.9374502,4.091973859,233.2918656
LIRI-JP,0,RK025_Liver,638.6980435,11742.27547,334.9886187,3510.176889,311.3218223,3.527468334,114.9432404
LIRI-JP,0,RK023_Liver,907.3549482,7065.203012,484.5368015,9784.258479,644.5364277,20.54734996,126.6730544
LIRI-JP,0,RK021_Liver,773.2850068,8607.886237,275.5635909,5331.578789,330.3696108,2.417456338,204.2836979
LIRI-JP,0,RK022_Liver,654.7917968,7913.267797,311.2271897,6219.596916,206.0589294,15.28095293,211.7965304
LIRI-JP,0,RK019_Liver,812.3002913,7642.262117,500.6899538,8110.549599,387.3349243,16.25744969,136.3659735
LIRI-JP,0,RK020_Liver,707.58499,5052.398005,438.7943079,4969.479107,345.6043502,17.14818146,118.5397545
LIRI-JP,0,RK016_Liver,584.6971756,28426.6407,200.217936,4141.700808,225.1946228,34.84300926,196.312492
LIRI-JP,0,RK018_Liver,755.5509963,8515.348658,380.4412733,4979.084536,262.7971632,13.16769693,127.0829305
LIRI-JP,0,RK014_Liver,923.6204769,13340.61353,273.3296214,2444.173865,100.4828409,16.95740073,129.8867794
LIRI-JP,0,RK012_Liver,560.5780824,22955.65425,203.1029567,2523.706945,152.168721,16.81252251,140.5204362
LIRI-JP,0,RK080_Liver,780.0743603,7243.96989,375.1179485,7308.69054,370.6175491,40.66601674,191.2198375
LIRI-JP,0,RK073_Liver,956.8862522,7816.102236,326.2532135,9409.753735,233.2651499,9.597827353,1133.069882
LIRI-JP,0,RK079_Liver,1136.412575,7879.236005,266.46674,8528.163492,528.5010641,15.24989114,324.8171855
LIRI-JP,0,RK068_Liver,597.8337819,7857.258358,374.8300895,4706.790025,232.6484686,1.71811641,77.62684042
LIRI-JP,0,RK069_Liver,614.8775447,12983.72685,289.4829534,6068.660309,367.4985873,19.36995582,140.6437409
LIRI-JP,0,RK066_Liver,170.957175,78.75974841,3.120978392,496.8764504,2.160579787,8.797979038,17.2956877
LIRI-JP,0,RK071_Liver,843.6846362,6051.938193,269.7232418,6795.917122,252.4797118,24.91791358,853.8533057
LIRI-JP,0,RK072_Liver,879.3638755,9078.491034,264.5882669,5058.642996,320.9573968,50.42043538,161.9742001
LIRI-JP,0,RK063_Liver,1417.881172,6697.064064,320.7606128,8633.335423,777.3452295,10.28812214,340.1407724
LIRI-JP,0,RK064_Liver,569.137177,11543.55137,319.4031323,3460.847842,260.5813747,30.66588579,124.3263579
LIRI-JP,0,RK061_Liver,721.8494451,10463.63826,224.1294667,3343.017045,261.5744648,16.03234672,117.6056524
LIRI-JP,0,RK295_Liver,374.8396895,19903.4168,295.4449354,2905.900964,199.8164685,8.083483861,96.76330698
LIRI-JP,0,RK062_Liver,651.9390636,8655.119146,418.3107964,4060.100384,322.7533101,29.90440887,107.1923393
LIRI-JP,0,RK065_Liver,360.3435018,12234.68921,364.1409181,3099.434877,77.29026065,23.47519109,148.5534416
LIRI-JP,0,RK039_Liver,1181.978294,15446.79251,447.6340413,4393.492013,377.4548924,0.391042694,235.0795118
LIRI-JP,0,RK312_Liver,1615.329181,7564.044812,273.5884722,7153.660457,296.3710048,0.027198807,405.616458
LIRI-JP,0,RK316_Liver,1359.571227,7345.321315,332.6437546,9401.740264,395.8938723,4.091433605,637.6489675
LIRI-JP,0,RK310_Liver,1480.658083,7073.741624,194.1873503,11746.91989,545.8899152,42.22458013,701.317249
LIRI-JP,0,RK255_Liver,997.0064486,14170.35025,281.3371417,5107.476999,237.4716547,62.90916978,158.6204788
LIRI-JP,0,RK220_Liver,1189.328788,5341.935444,218.6563994,9227.747644,589.2710122,40.85075198,429.3176276
LIRI-JP,0,RK217_Liver,849.5781605,7019.120591,343.5280244,5355.654239,322.9896778,56.70941283,149.2033236
LIRI-JP,0,RK216_Liver,382.575504,10504.73105,336.0615356,3323.996732,109.2716485,1.520393729,71.46729498
LIRI-JP,0,RK214_Liver,1240.905268,6433.727665,445.6391308,7675.321348,477.1471651,1.0356131,136.3769542
LIRI-JP,0,RK213_Liver,418.0032055,3861.014668,198.6182173,2911.62962,160.1079652,27.94072007,102.0065583
LIRI-JP,0,RK212_Liver,1294.986766,5191.503408,303.0905155,8686.01629,443.9357742,7.744909325,436.2361545
LIRI-JP,0,RK207_Liver,1587.089181,11276.18333,349.0357694,6296.282912,226.522957,13.2854634,124.9686787
LIRI-JP,0,RK211_Liver,452.6187676,8763.338401,289.5117187,4508.314708,136.7768754,61.53069854,167.9475074
LIRI-JP,0,RK205_Liver,1273.82506,7095.759406,324.6865948,7873.562569,357.5778408,23.50434071,501.4160814
LIRI-JP,0,RK201_Liver,1072.207812,5225.683555,224.9090427,6185.768039,394.2671153,13.00098706,273.0259274
LIRI-JP,0,RK202_Liver,891.1852914,11960.06769,301.1974189,4146.848042,347.03199,24.04067285,133.9478283
LIRI-JP,0,RK199_Liver,705.0869745,12161.12785,299.7066179,4841.905208,211.2072947,10.72268123,233.7955401
LIRI-JP,0,RK200_Liver,1194.354786,8049.004237,301.096982,7571.115969,366.7286415,0.128629969,329.0991088
LIRI-JP,0,RK197_Liver,1021.397213,8571.79633,328.597377,5846.281069,426.3362484,5.598741756,124.8080476
LIRI-JP,0,RK198_Liver,720.2879127,5406.102019,381.9901624,6045.215666,530.6360214,5.026540498,116.7181167
LIRI-JP,0,RK195_Liver,1756.652879,11186.26045,354.2187078,5573.363358,267.5674832,14.01124498,209.7809588
LIRI-JP,0,RK196_Liver,916.4961289,5593.42916,352.2859997,4811.788032,339.7384892,57.14034622,136.8900464
LIRI-JP,0,RK193_Liver,978.8604077,3319.74882,186.4099041,7437.778136,239.5426728,8.429443044,847.4793187
LIRI-JP,0,RK191_Liver,436.0034519,11919.54376,274.2644305,3617.049245,231.8598442,67.61298986,154.5829701
LIRI-JP,0,RK187_Liver,752.3015786,7528.815223,307.3421486,3110.363782,259.6223205,10.90075059,103.2625124
LIRI-JP,0,RK186_Liver,461.1425145,11004.26838,322.3710644,3698.750038,174.3816296,4.771237239,137.5196119
LIRI-JP,0,RK188_Liver,1210.894583,6660.457216,156.0683267,8183.014226,403.7463285,6.262628207,436.9299087
LIRI-JP,0,RK185_Liver,1005.386156,9270.053592,379.2484365,4831.024541,293.8917107,0.140715474,111.7813436
LIRI-JP,0,RK190_Liver,542.6818158,11642.74615,442.2439976,7217.719679,499.6763376,43.21673436,236.0962676
LIRI-JP,0,RK178_Liver,391.9011316,18273.98323,245.252412,3693.28682,134.1270394,42.34882976,117.2652469
LIRI-JP,0,RK181_Liver,1033.451013,6759.236401,360.8148331,6404.905729,601.7218407,26.77050184,199.0413017
LIRI-JP,0,RK175_Liver,1312.346463,5050.877447,312.0202394,15761.94211,810.8860694,46.29870411,1047.771857
LIRI-JP,0,RK171_Liver,556.4117633,8331.701513,215.9385996,4771.679359,207.257478,34.68945538,103.919547
LIRI-JP,0,RK081_Liver,800.454103,5941.189224,363.6110928,5208.938263,374.4959162,34.19989346,122.0278542
LIRI-JP,0,RK070_Liver,1010.997582,9873.92083,383.6531113,5850.601259,390.9072334,0.510184022,136.3276844
LIRI-JP,0,RK077_Liver,918.9752565,7808.358981,274.6608217,5067.074116,347.8813103,31.83516091,129.4940169
LIRI-JP,0,RK059_Liver,978.5848969,8712.978827,265.4880046,6731.009815,482.0393867,10.40433135,280.3906447
LIRI-JP,0,RK163_Liver,716.8876005,7536.617913,321.2913612,4717.892183,304.4886245,14.80894174,122.031766
LIRI-JP,0,RK162_Liver,762.8537861,5334.770224,289.2481692,5766.395729,372.5084386,13.02904867,197.0971915
LIRI-JP,0,RK119_Liver,905.7017842,12162.84656,264.4879419,5485.745193,163.8269846,2.371557146,474.9710725
LIRI-JP,0,RK111_Liver,825.169358,9199.931576,344.5866395,2969.244112,202.8732024,70.71803273,87.76120064
LIRI-JP,0,RK010_Liver,630.600413,19095.0444,421.0450565,2435.168523,178.9325525,30.0264248,105.8252022
LIRI-JP,0,RK005_Liver,1039.209832,13622.93065,458.8128743,4249.453902,194.6026784,12.49679927,81.07454459
LIRI-JP,0,RK006_Liver,1079.392705,23673.09238,269.5648151,3841.852705,258.9140797,31.10145811,149.5235564
LIRI-JP,0,RK007_Liver,1287.104381,13172.83445,379.414043,5043.321337,368.4721968,8.029953296,189.6235556
LIRI-JP,0,RK001_Liver,919.9012793,7412.498912,507.0120946,5046.139721,315.4249976,18.08370708,93.05175979
LIRI-JP,0,RK002_Liver,998.6636063,9517.730484,352.9150864,5574.650675,385.7099003,12.63452921,143.4532433
LIRI-JP,0,RK003_Liver,976.9181782,12726.4967,324.1740108,7122.475024,515.8700244,80.95333497,183.5580203
LIRI-JP,0,RK004_Liver,164.6613729,6312.159796,68.1404828,766.3711332,73.94024784,5.162177801,51.47158842
LIRI-JP,0,RK172_Liver,570.6914727,6510.630254,492.2957836,2705.939827,156.6581102,47.77644276,81.32057034
LIRI-JP,0,RK169_Liver,502.4922304,3148.245762,28.03742875,2962.35056,111.4889842,34.18916663,649.2242315
LIRI-JP,0,RK164_Liver,1100.742349,4939.870815,455.0350524,4284.039154,333.3187466,18.42716716,266.516992
LIRI-JP,0,RK131_Liver,668.7751922,7742.421515,361.8682827,5415.485457,430.6210101,6.186345664,110.1364412
LIRI-JP,0,RK128_Liver,863.4301928,6409.002169,243.9071084,8965.9205,312.4306957,52.36571826,502.8855322
LIRI-JP,0,RK125_Liver,497.1523537,12076.10595,311.7399027,2621.596506,140.2705195,34.47060795,117.8369149
LIRI-JP,0,RK124_Liver,596.4718298,4450.326218,359.1935828,3783.82374,167.3679329,37.22392727,174.0691579
LIRI-JP,0,RK120_Liver,444.0987779,24354.71773,264.3704737,2934.285043,102.7962379,5.438361778,134.3233096
LIRI-JP,0,RK118_Liver,728.2592572,24730.55328,285.5386403,2383.815055,177.3429827,24.94777206,74.8028934
LIRI-JP,0,RK117_Liver,354.5826129,31672.16759,158.8151198,1558.908902,183.4180921,37.77766465,98.00839532
LIRI-JP,0,RK116_Liver,454.3869957,9769.803342,321.9190041,4449.155122,239.8615622,10.61065732,121.9852383
LIRI-JP,0,RK113_Liver,99.03234491,643.7815102,24.24755978,618.3827475,18.22318955,13.65122243,51.36032871
LIRI-JP,0,RK155_Liver,752.0828518,9516.661856,307.8198892,3102.954313,198.4188114,12.20940706,150.5601595
LIRI-JP,0,RK151_Liver,847.2499002,18541.41667,202.2975385,3704.069644,238.9423679,19.05669749,368.5148547
LIRI-JP,0,RK145_Liver,459.3835993,8816.687899,240.9341087,2045.059527,191.7279018,33.85837476,79.93529201
LIRI-JP,0,RK143_Liver,1066.446149,7115.801892,182.9313314,5322.602589,145.6697367,62.3075028,496.2415656
LIRI-JP,0,RK140_Liver,933.5428717,7643.845622,269.5021295,4487.23679,270.8956593,35.36326085,117.494786
LIRI-JP,0,RK075_Liver,821.1823603,7833.658993,377.0613677,5081.281547,177.359516,47.01746477,181.0420512
LIRI-JP,0,RK074_Liver,1424.295802,10407.65911,388.9556406,7673.995435,454.0101565,1.249417133,307.4877171
LIRI-JP,0,RK060_Liver,674.7132049,8423.939543,330.2076134,6723.876461,372.2110013,10.03793565,224.9620623
LIRI-JP,0,RK057_Liver,688.7831666,10772.84423,265.8816327,4484.084011,240.873661,3.034955765,128.7166414
LIRI-JP,0,RK053_Liver,862.1692092,6020.341873,303.6093534,4095.634931,403.2584254,52.81111628,92.04585474
LIRI-JP,0,RK043_Liver,681.557595,11348.35134,278.4705941,3550.285935,156.8427851,18.76659383,171.6084939
LIRI-JP,0,RK040_Liver,826.6384504,17300.35249,144.1354945,3286.134733,341.1232784,31.0992814,263.7338231
LIRI-JP,0,RK038_Liver,863.8954359,8434.883083,359.9969586,4696.485898,386.7247683,0.204260558,184.6182234
LIRI-JP,0,RK085_Liver,699.0965814,7396.017794,367.9198548,3698.322231,252.0552933,24.22126005,122.2943201
LIRI-JP,0,RK076_Liver,1257.494134,12736.45036,202.478367,6476.793403,283.3323214,16.80765219,490.9439048
LIRI-JP,0,RK105_Liver,470.1259339,6686.508319,426.2189945,4742.049307,274.2344089,64.29750469,122.8598993
LIRI-JP,0,RK104_Liver,494.5387751,9484.945276,338.5276868,3913.505058,341.1670009,12.09495631,134.849972
LIRI-JP,0,RK102_Liver,941.8562782,6196.544632,398.8989391,3560.707864,278.3196273,29.98331105,72.94951097
LIRI-JP,0,RK101_Liver,1311.858332,6278.436439,364.9291706,9595.091888,593.3408784,1.153818239,436.3918092
LIRI-JP,0,RK095_Liver,841.9241441,9053.376668,189.5862587,5798.972961,259.6987127,0.049891856,152.6329725
LIRI-JP,0,RK093_Liver,1511.23954,8010.722499,409.0672839,6700.658136,195.6848319,17.44802713,576.2721316
LIRI-JP,0,RK110_Liver,389.2787893,15898.58977,272.6080844,3099.32765,155.0609282,5.141468106,100.7957023
LIRI-JP,0,RK030_Liver,1126.311219,7245.818972,335.8718672,11285.55888,365.5118493,8.139917956,1003.877608
LIRI-JP,0,RK028_Liver,779.214396,13691.88945,300.403354,4426.795271,245.7658045,0,211.5723952
