Cancer,labels,Hybridization.REF,APCS,APOA1,ARG1,FGA,C9,MBL2,LBP
PAEN-AU,0,8067331,0,0.45,0,0,0,0,0
PAEN-AU,0,8049641,0,0.67,0,1.26,0,0,0
PAEN-AU,0,8068612,0,1.37,1.05,16.06,0,0,0
PAEN-AU,0,8069338,0.34,0.07,0.37,2.52,0,0,0
PAEN-AU,0,8068609,5.95,0.03,1.49,1468.63,0.06,0,0
PAEN-AU,0,8069315,1.26,0.19,31.7,1468.27,0,0,0.03
PAEN-AU,0,8069970,0,0.41,12.04,620.18,0,0.03,0
PAEN-AU,0,8050043,0.22,0,0.17,0.37,0.01,0,0
PAEN-AU,0,8050055,25.36,73.93,4.21,175.2,11.12,0.44,10.55
PAEN-AU,0,8057644,0.02,1.14,0.19,0.5,0.02,0,0.01
PAEN-AU,0,8057647,0.02,0,128.01,0.58,0,0,0
PAEN-AU,0,8057638,0.04,0.35,0.05,0.92,0,0,0
PAEN-AU,0,8049689,1.16,0,0.18,1.43,0,0,0.32
PAEN-AU,0,8049796,0.6,0.1,1.36,0.18,0,0,0
PAEN-AU,0,8049868,0.1,0.26,0.15,1.18,0,0.07,0
PAEN-AU,0,8049587,0,0.04,0,57.53,0,0,0
PAEN-AU,0,8049959,1.44,0.11,0.21,0.62,0.01,0,0.11
PAEN-AU,0,8049971,0.01,12.23,0.87,1.21,0,0,0
PAEN-AU,0,8049977,0.11,0.08,1.29,1.21,0,0,0.01
PAEN-AU,0,8050031,0.03,4.05,37.66,68.1,0.01,0,0.09
PAEN-AU,0,8031159,1.29,10.02,4.13,189.08,0.01,0,0
PAEN-AU,0,8049808,0.03,0.92,0.15,282.26,0.01,0,0
PAEN-AU,0,8049820,0.07,1.96,0.2,26.24,0,0,0
PAEN-AU,0,8049934,0,0.11,0.32,2651.23,0,0,0.02
PAEN-AU,0,8049995,0.05,0.39,2.31,116.11,0,0,0.04
PAEN-AU,0,8065670,4.41,0.03,0.02,0,0.07,0,0
PAEN-AU,0,8049916,0.08,0.09,1.87,60.11,0,0,0.02
PAEN-AU,0,8049989,247.37,0.11,0.15,108.03,0,0,0
LICA-FR,1,CHC1600T,304.9104715,666.7793774,32.43335323,536.6664281,18.59813078,18.95373302,56.32653074
LICA-FR,1,CHC1602T,162.6231244,1134.555526,93.06062282,1427.356721,37.52843862,20.69964824,234.0742112
LICA-FR,1,CHC1598T,538.4735182,698.8087226,48.0397027,1207.812321,0.100797215,0.142490322,14.08705203
LICA-FR,1,CHC1568T,493.1676776,1577.472762,245.4264061,1300.094859,286.4814035,31.74387094,225.0004476
LICA-FR,1,CHC1591T,407.7093942,1070.556885,171.4451866,400.0813738,18.56495009,0.256600265,8.757590935
LICA-FR,1,CHC1594T,331.9332814,919.8095004,176.2159639,2564.935361,154.1498209,11.18712016,202.8145316
LICA-FR,1,CHC1539T,2218.096307,1062.990574,110.0677047,5919.015177,480.4911526,54.29160028,853.7682782
LICA-FR,1,CHC1545T,981.2744603,1380.522476,87.74143644,1363.829583,70.25022241,24.03121848,30.93455148
LICA-FR,1,CHC1211T,9.138316052,263.9207236,0.155185671,15.61120876,0.52183877,0.074761099,5.201549094
LICA-FR,1,CHC1530T,77.62252131,987.3371734,64.9983683,269.4125466,17.63782681,4.456519244,66.08815948
LICA-FR,1,CHC1534T,600.8856454,93.86582515,50.25914808,240.670478,15.92224676,2.383791211,803.8719952
LICA-FR,1,CHC1210T,24.68451703,6.780940907,8.602127101,211.0552392,0.791089939,0.060670756,100.5582568
LICA-FR,1,CHC1207T,252.2589914,468.4541722,4.536983911,876.8422724,0.040334694,0.223447876,7.332250888
LICA-FR,1,CHC1180T,0.387339996,0.241598993,0.119205056,1.071345455,0.004960986,0.028713672,40.25031303
LICA-FR,1,CHC1183T,474.7803655,1113.998617,34.85826107,756.8157163,0.130543045,2.935327678,3.355969212
LICA-FR,1,CHC1148T,666.1846897,771.3633218,72.92552102,969.2780891,109.5818713,39.12538402,199.5424308
LICA-FR,1,CHC1137T,557.6427277,1037.624295,22.55908408,1729.419605,0.099375179,2.386147018,31.60167793
LICA-FR,1,CHC1010T,275.6792084,995.2874506,123.3849415,3141.814224,7.813173569,8.165181402,95.11197271
LICA-FR,1,CHC1725T,503.3483363,3468.442095,33.48718144,939.4035506,4.358416285,8.91899876,78.86661449
LICA-FR,1,CHC1731T,611.9580135,793.4610588,4.435423846,1267.761702,9.381680284,26.26905177,40.25501864
LICA-FR,1,CHC1715T,266.9401568,538.0649859,146.2708735,1737.350109,97.62822045,26.0613058,216.4239722
LICA-FR,1,CHC1717T,785.2039993,168.4488982,17.02747765,557.466927,0.053064844,47.09384693,51.75093363
LICA-FR,1,CHC1629T,817.8050393,411.9405766,29.15975588,1026.135882,0.064208931,32.04817539,75.5120117
LICA-FR,1,CHC1704T,96.04743514,1102.167498,97.22167057,1144.447792,190.6830978,10.22459744,263.2736729
LICA-FR,1,CHC1603T,185.2122688,193.1051442,29.67965533,136.3790467,11.22087078,15.20500071,57.31447723
LICA-FR,1,CHC1604T,24.4034071,10.65390377,0.287666025,79.11051383,0.572447961,0.145638204,28.23220804
LICA-FR,1,CHC1616T,1906.812341,515.2058916,263.3974567,503.1557755,220.4336273,9.593639476,205.4688802
LICA-FR,1,CHC1626T,131.46729,1944.555745,87.20328657,901.0893703,79.72368891,8.917280293,302.3235405
LICA-FR,1,BCB307T,276.125998,394.7785507,22.06375691,1023.340437,1.643363273,22.0116369,21.04017913
LICA-FR,1,BCM257T,130.0112356,390.6674785,104.7977797,763.3146251,28.10673802,8.133292839,25.66332308
LICA-FR,1,BCM269T,593.8538321,3247.647964,305.5445602,2642.624518,233.3818606,21.94029572,91.52287052
LICA-FR,1,CHC2558T,278.5413426,55.55375302,34.31953126,865.8834728,4.285455261,7.219502405,26.14358275
LICA-FR,1,CHC3618T,828.4194335,154.5047375,43.87137949,609.4901039,3.236681456,8.216866123,125.5128799
LICA-FR,1,CHC3238T,0.727892111,1168.942533,6.557338634,77.27356135,1.604556885,0.508338178,13.24454322
LICA-FR,1,CHC3624T,592.7060821,539.0923693,97.67158928,296.6219513,12.85222431,5.986693046,68.03171759
LICA-FR,1,CHC3621T,1.332452846,4.883732302,78.77468621,320.5363084,18.41122394,1.420175175,292.2825131
LICA-FR,1,CHC3619T,467.2539601,12.7540257,27.70461338,104.3136459,0.319576937,1.074006582,38.23263007
LICA-FR,1,CHC3620T,402.6688581,2529.828701,84.83445686,1541.50487,129.8482604,30.13727106,76.12224751
LICA-FR,1,CHC3631T,453.4965364,185.6564865,78.11234859,891.2830849,4.420598077,8.292653932,90.55527348
LICA-FR,1,CHC3628T,883.0050512,2424.713797,288.9795391,4114.748047,374.2813781,42.19271354,545.5130574
LICA-FR,1,CHC3626T,926.9704567,619.3697258,130.6870673,1411.392441,0.188086552,37.65088569,28.35127427
LICA-FR,1,CHC3627T,856.355287,1348.660195,139.7904843,1799.359842,25.25466906,21.56873651,285.2446175
LICA-FR,1,CHC3641T,65.95597556,87.46729406,101.7465615,712.4139865,5.87772808,2.038562312,34.8356553
LICA-FR,1,CHC3638T,228.0915342,1.930912513,1.033963607,1238.956458,0.580627852,0.132830573,1.011897632
LICA-FR,1,CHC3633T,20.15262455,1.560103192,0.159118469,277.9888613,0.256518191,0.030739142,312.6873729
LICA-FR,1,CHC2207T,197.2145867,2882.868841,157.7492102,776.8131559,45.94781016,6.015657948,50.11376444
LICA-FR,1,CHC1189T,1979.142076,157.0786559,3.255455492,1331.992726,2.208812544,9.503359792,89.33487798
LICA-FR,1,CHC2210T,504.1369392,308.5592798,69.62593378,1230.165175,402.1549855,0.775166767,201.7311193
LICA-FR,1,CHC2415T,124.6225616,0.492539132,0.215391334,266.3722586,0.438467396,0.260895696,540.4400329
LICA-FR,1,CHC985T,1194.70459,528.6083209,74.6553206,1720.972795,27.30677957,56.26344554,85.75652783
LICA-FR,1,CHC2491T,143.5069755,937.4878155,59.97528059,482.3998315,30.45961382,9.758668505,24.91270052
LICA-FR,1,CHC2686T,990.5512911,9.124490544,8.931987166,728.3894082,0.76298943,0.384677987,191.354069
LICA-FR,1,CHC2560T,688.7267166,893.9395824,114.9556557,1109.681646,83.83281484,6.203628887,203.0227133
LICA-FR,1,CHC2687T,7.296230763,393.684719,55.42424187,443.4321228,0.073854786,3.936977556,13.27795714
LICA-FR,1,CHC2706T,308.1092348,644.9768122,263.3047492,3312.014455,537.9505594,30.92569766,443.2096502
LICA-FR,1,CHC2696T,780.2107622,254.1307738,268.96628,894.5053649,54.1822375,10.52382885,65.70247775
LICA-FR,1,CHC2135T,158.3219487,851.5139296,59.77245837,3254.694054,0.338240813,2.445422897,138.8390108
LICA-FR,1,CHC2695T,857.7607548,1489.324707,123.7995417,1759.548726,57.39765895,19.54639476,191.1836977
LICA-FR,1,CHC3643T,1346.679487,225.434327,25.40388618,377.7405489,17.46560795,3.898254021,447.5796242
LICA-FR,1,CHC3644T,590.496671,228.033326,79.9046956,837.4067489,149.2700242,2.164036516,275.8972605
LICA-FR,1,CHC3716T,82.75640496,6.233908308,3.74123362,276.9553463,0.537317126,0.037023042,16.1133809
LICA-FR,1,CHC3647T,1503.415164,1615.708071,368.0486621,2919.437603,328.8473729,91.18990772,202.9275182
LICA-FR,1,CHC3650T,1379.651722,257.5086968,100.1111671,600.5470041,101.3292633,3.492142727,485.5312124
LICA-FR,1,CHC1208T,2.717666219,364.1130806,24.25446238,229.0332885,0.005821036,3.739761867,5.001819239
LICA-FR,1,CHC1548T,791.5012795,1244.258486,134.7941651,2348.802363,232.3292489,20.19603784,396.9031323
LICA-FR,1,CHC1994T,46.97166261,1032.764747,111.2549129,431.8915283,1.869339742,1.972091378,39.06771188
LICA-FR,1,CHC3798T,100.7140884,30.19502401,34.59867844,524.7934581,11.2209311,0.393915918,57.29039169
LICA-FR,1,CHC2844T,451.2658063,1460.30038,203.4275192,1128.40111,0.28380135,47.06745174,63.11395688
LICA-FR,1,CHC2899T,595.8833885,172.7931141,79.24151643,1861.228657,194.2571929,11.92470596,303.2111541
LICA-FR,1,CHC3029T,180.4038507,575.8249752,64.65570073,1077.839228,33.68175906,4.516135384,175.110471
LICA-FR,1,CHC3788T,326.7472703,179.6566915,13.1069966,728.8343523,11.83863279,2.413193483,176.7865474
LICA-FR,1,CHC3880T,69.76207293,1076.117174,60.05633528,2081.905823,119.34907,11.82733642,62.75607726
LICA-FR,1,CHC3894T,205.8268881,1040.888684,42.92758449,2876.39894,3.707381303,15.61978892,91.78530621
LICA-FR,1,CHC3914T,20.00004816,20.42698156,7.392050401,128.6557449,7.376969408,11.32423026,57.30358333
LICA-FR,1,CHC4041T,565.0744466,12.36450521,10.02761419,275.0941422,2.589753489,2.128038119,356.1716948
LICA-FR,1,CHC3825T,2.700092718,175.8954111,18.34607632,579.7850296,7.988520433,0.314535535,13.58921717
LICA-FR,1,CHC3864T,760.4661399,627.4813974,84.354014,2553.48122,178.0777459,44.82722517,59.28405894
LICA-FR,1,CHC4042T,482.3571572,60.12559155,24.72116802,486.9844046,6.031950714,2.70815209,37.88167945
LICA-FR,1,CHC4043T,321.0203432,468.85589,55.29747812,648.329076,9.000160885,54.42276063,47.6640608
LICA-FR,1,CHC4046T,398.5907894,483.1948765,167.4197482,780.0054216,72.63545955,0.638700585,46.28378486
LICA-FR,1,CHC4049T,728.5877076,1390.110058,161.3400386,2080.868248,239.3117629,57.89183658,85.0782468
LICA-FR,1,CHC4051T,45.32388376,517.8637472,8.950554204,727.4427154,0.019813694,0.461994931,11.68211528
LICA-FR,1,CHC4055T,1277.644099,730.6637862,132.7299041,457.9182692,50.85862613,11.89343881,38.71233306
LICA-FR,1,CHC900T,345.5404288,863.6421639,169.4509157,2149.495305,160.7572014,34.97438443,196.6558966
LICA-FR,1,CHC2132T,143.3347827,56.08868312,51.13869617,88.54145009,0.027519571,0.605834411,7.547459858
LICA-FR,1,CHC2707T,898.9530479,638.6344186,179.5897879,3226.078584,412.8066316,15.85325447,242.9140604
LICA-FR,1,CHC2449T,245.2222696,304.5753166,60.54617627,606.1141007,16.77407183,2.547276266,36.67017816
LICA-FR,1,CHC2448T,435.2984462,716.2496707,251.5409093,868.7930304,87.06349207,19.3221688,35.63822364
LICA-FR,1,CHC2200T,458.7418724,727.8952763,317.397034,904.5149529,73.74039076,12.21358011,148.3503825
LICA-FR,1,CHC2539T,261.4984287,976.0433329,78.60240995,544.717781,15.24852702,7.97019108,84.75401271
LICA-FR,1,CHC2443T,128.2127991,685.0089173,126.8360958,314.8625799,101.0000988,1.838553915,170.5540033
LICA-FR,1,CHC2538T,499.1761971,904.4625128,259.1731676,776.383845,6.152948252,82.23263674,54.08484066
LICA-FR,1,CHC2691T,256.2062544,925.4688978,58.02574147,1280.194999,95.88967949,8.713250544,187.8561678
LICA-FR,1,CHC2697T,371.462209,326.0898108,208.1031045,809.4994931,53.53045883,1.71260192,55.61967058
LICA-FR,1,CHC912T,1201.321235,193.5908334,45.32560709,2249.067366,52.35200744,11.29651368,86.91500493
LICA-FR,1,CHC892T,418.0093097,2341.778481,183.4855673,3357.783961,299.0182882,44.40089522,116.8258311
LICA-FR,1,CHC898T,534.9458781,309.1618608,11.19211441,1112.063476,0.02985004,40.93800754,3.25667594
LICA-FR,1,CHC884T,508.8356132,3.155930559,0.420069648,571.6332364,1.771523811,3.09800439,13.62034994
LICA-FR,1,CHC889T,299.3104135,580.0022086,58.91094533,531.7003157,9.532919059,9.849992854,132.7642935
LICA-FR,1,CHC736T,285.1521968,363.9447495,141.1511666,398.5794557,97.11615095,12.31232677,88.5197412
LICA-FR,1,CHC796T,1317.660383,120.4214111,19.32087139,2104.264878,0.691258278,1.701620391,62.46172534
LICA-FR,1,CHC432T,524.6156196,1106.741485,90.46061689,981.4386614,10.78697803,51.34220313,131.0855467
LICA-FR,1,CHC2206T,729.4256163,369.567017,134.9225115,1067.532973,191.1965529,4.512084989,134.8948516
LICA-FR,1,CHC2208T,60.97463267,11.06939075,25.38105345,787.2671451,1.386048102,0.110820209,27.64159463
LICA-FR,1,CHC2141T,227.3801849,474.5436228,222.6798379,756.3247099,33.48092618,1.98146445,47.12663741
LICA-FR,1,CHC2128T,257.6809741,685.7604634,323.7614571,1500.594171,52.17323789,14.35339092,111.5715235
LICA-FR,1,CHC2103T,600.9427499,1080.567013,88.6475865,1079.551873,32.18936809,11.04859668,31.47809467
LICA-FR,1,CHC2111T,467.3402749,837.6012984,77.10835706,666.2780143,0.346922989,5.32757541,41.42609201
LICA-FR,1,CHC2112T,370.0926426,215.8714948,47.71945247,2289.537951,145.4885822,0.26074192,50.859765
LICA-FR,1,CHC2113T,264.3187777,3101.092277,93.49294842,2607.123334,110.4276062,28.19992781,175.4940624
LICA-FR,1,CHC2115T,735.8784512,286.5640177,189.7514386,1150.279241,56.22785425,0.214984119,200.6663522
LICA-FR,1,CHC2048T,382.115014,2906.115736,46.31125298,848.4148929,123.9981573,10.42938604,83.8484323
LICA-FR,1,CHC1757T,411.4438801,3244.025497,219.2528479,1707.846893,196.4098705,102.7289976,74.40487757
LICA-FR,1,CHC1763T,1216.881359,404.7137677,24.21092357,1340.515623,57.24505888,57.98728283,56.43643993
LICA-FR,1,CHC2043T,410.314663,1217.250439,62.55005545,616.4310867,0.086928995,0.843351708,1.997103154
LICA-FR,1,CHC1753T,390.3044401,1111.124196,204.2531758,3969.614279,349.4460131,43.06345172,414.9230887
LICA-FR,1,CHC1754T,90.34729083,1054.962188,36.72058746,161.2941516,1.343481151,3.781508266,20.56689261
LICA-FR,1,CHC1756T,336.7662213,1299.399742,63.69007648,1218.836828,0.172047431,2.242079607,18.30905964
LICA-FR,1,CHC1745T,1206.548485,1272.487702,140.8026865,3037.631772,311.652333,97.80296303,379.7792035
LICA-FR,1,CHC1746T,468.7009196,893.3130605,356.6654455,541.2308474,44.18272121,6.831375586,59.14999982
LICA-FR,1,CHC1747T,158.5777353,628.3191911,104.9241906,852.6816406,8.018570315,2.205814907,55.56391318
LICA-FR,1,CHC1749T,1180.745274,239.1032812,36.07352734,838.5680204,2.493995883,37.72217424,104.9020346
LICA-FR,1,CHC1739T,150.1399873,1267.861322,230.2528677,2022.884175,21.94557818,4.559395546,57.7356043
LICA-FR,1,CHC1741T,387.3925839,863.1098772,89.21302212,1228.428679,6.05543271,76.31476206,50.91615324
LICA-FR,1,CHC1742T,386.1706165,1641.368896,293.5502957,487.5728212,33.89607666,2.605557328,95.0028681
LICA-FR,1,CHC1744T,16.46787272,902.384947,22.49967161,805.4966493,19.82632981,7.630320026,314.0413573
LICA-FR,1,CHC1732T,202.4058108,2030.393246,81.33746733,1437.004019,31.78935706,5.311034782,127.165782
LICA-FR,1,CHC1736T,58.17339307,358.552368,10.81900723,119.8345258,9.012481031,7.491596538,25.53532869
LICA-FR,1,CHC1737T,305.4377277,57.65857526,1.819757343,598.9007649,0.260028475,0.763258982,100.1577653
LICA-FR,1,CHC218T,543.9281988,950.6609112,170.2740228,1895.437213,142.9712886,11.69116806,128.4318354
LICA-FR,1,CHC197T,360.8846126,44.88468876,0.658079439,1125.485603,1.014974419,10.05520098,121.4632363
LICA-FR,1,CHC129T,587.2042684,715.7914146,297.9080973,1757.843579,107.8010963,0.341393414,33.77201198
LICA-FR,1,CHC121T,40.22032971,1966.5383,0.905092533,1711.960254,0.017725864,0.758473524,117.36854
LICA-FR,1,CHC309T,200.7872952,1918.811507,11.17866996,1378.897849,66.92117082,6.182986822,130.1688291
LICA-FR,1,CHC306T,493.3708792,707.3118739,125.2439783,1831.02037,136.0634115,85.01607218,195.2485948
LICA-FR,1,CHC304T,111.1254709,99.95081084,8.597594069,81.91913001,0.330386157,2.063034473,65.87035472
LICA-FR,1,CHC302T,260.5782889,474.9895037,159.4268407,2750.79708,211.7179251,34.90414046,305.4338719
LICA-FR,1,CHC253T,36.16426466,0.685910474,0.311653074,10.36980122,0.110328309,0.026064031,4.553881908
LICA-FR,1,CHC018T,58.21319496,2850.713657,32.29923003,1070.514164,11.19428244,1.5822236,31.914356
LICA-FR,1,CHC1185T,357.8354395,1237.292155,93.43020838,349.5143699,7.71267431,61.77003633,17.88932198
LICA-FR,1,CHC1061T,25.19376678,2092.825476,214.1586322,518.5812848,0.004650353,57.29980991,375.8727269
LICA-FR,1,CHC1055T,2.946904728,2.537950023,8.894578912,554.7038225,0.647300456,10.11501098,17.63537805
LICA-FR,1,CHC1053T,234.7758219,807.0656901,154.5774133,2626.439382,27.55183084,7.830974894,367.533901
LICA-FR,1,CHC1052T,1119.103795,1511.106758,84.32820907,2841.336119,117.8687377,28.67865386,115.7448088
LICA-FR,1,CHC1040T,1400.194788,1878.647688,94.83904314,1229.783213,116.7265266,3.336482325,346.4951509
LICA-FR,1,CHC1041T,464.0752874,143.1158031,19.18337344,561.0145225,0.088542612,14.22485313,7.692554429
LICA-FR,1,CHC051T,297.5808123,70.18916647,3.905315567,567.3162086,0.008498222,0.165127184,7.283051745
LICA-FR,1,CHC909T,791.0656085,505.4420638,175.4459291,1515.500148,11.26345607,4.248417724,134.2968539
LICA-FR,1,CHC891T,116.0532636,328.4735651,15.56437114,165.5528144,0.128885877,10.34339273,21.5820471
LICA-FR,1,CHC961T,654.8620175,548.2821361,69.96279905,1953.205012,92.57404573,28.10757473,77.95849241
LICA-FR,1,CHC794T,38.56755741,31.58461156,29.7150662,243.6626714,0.111328187,0.074089707,7.350959956
LICA-FR,1,CHC793T,1221.765517,31.03822684,80.22607188,846.5783242,62.38069127,7.891235241,122.9641948
LICA-FR,1,CHC609T,178.0834934,59.17007729,36.91120109,1146.93527,0.116005899,4.037862739,29.60946607
LICA-FR,1,CHC614T,645.2057498,1098.347754,508.2129882,1889.57787,303.5563738,60.2428823,209.9395168
LICA-FR,1,CHC433T,261.8037673,18.9216717,21.85317379,591.4199599,0.118359893,3.598634399,43.58176284
LICA-FR,1,CHC429T,35.17044059,463.1835652,4.979300766,553.2113567,0.111647646,1.09379277,3.711545368
LICA-FR,1,CHC327T,183.9893895,1052.181754,103.0713318,1108.521099,92.1743223,16.71258542,198.3047449
LICA-FR,1,CHC314T,220.3411907,406.424431,353.1123086,826.7895163,0.256612414,6.8864785,27.05842304
LICA-FR,1,CHC313T,861.229229,679.5106047,105.9876627,966.0969894,100.7257123,31.84528392,156.5605557
LICA-FR,1,CHC320T,294.2139796,515.7743728,39.43240773,1586.618663,41.69767257,38.14820592,97.52839437
LICA-FR,1,CHC322T,765.6881704,636.1039357,370.9037395,2018.915643,279.6872282,40.4688704,323.1910897
LIRI-JP,1,RK326_Cancer,793.5691956,17779.96115,27.03321875,390.0640576,2.699526845,1.144206761,226.0928862
LIRI-JP,1,RK337_Cancer,1672.5348,3026.380206,603.6411144,2322.014128,12.54826023,30.70301085,101.7366314
LIRI-JP,1,RK338_Cancer,522.1035777,2429.62884,293.360524,2815.226203,0.11704509,55.36524733,60.15143119
LIRI-JP,1,RK338_Cancer2,522.1035777,2429.62884,293.360524,2815.226203,0.11704509,55.36524733,60.15143119
LIRI-JP,1,RK305_Cancer,204.2960833,8288.7944,95.23773867,4681.866241,27.23653663,25.40781897,353.4438584
LIRI-JP,1,RK289_Cancer,9.857751979,6696.71413,211.4062824,1685.531742,4.656937717,23.53226949,62.27591128
LIRI-JP,1,RK297_Cancer,666.3399494,11532.75691,213.4381828,5029.04864,179.0941763,19.17618026,618.7775876
LIRI-JP,1,RK285_Cancer,279.2176767,2417.41434,546.7099984,4396.676471,37.31374527,29.30806962,322.0315437
LIRI-JP,1,RK284_Cancer,329.0951482,4545.091453,138.2293026,1196.177654,0.247014668,26.76165796,34.33357899
LIRI-JP,1,RK280_Cancer,420.7904205,4195.820637,92.71343168,1220.535135,117.764365,12.16861892,70.45428353
LIRI-JP,1,RK277_Cancer,795.1595911,322.8883395,12.74638861,590.5601804,11.8181764,2.476640467,469.7875268
LIRI-JP,1,RK267_Cancer,367.6795542,6111.953712,138.2162363,1430.539181,19.31140191,31.58379589,89.44193846
LIRI-JP,1,RK268_Cancer,2080.890971,309.3125896,136.5002124,6050.351681,284.7441228,93.06188319,301.0134703
LIRI-JP,1,RK270_Cancer,940.1061388,8284.065652,131.9816205,4267.302614,3.77261011,9.382757295,195.4663437
LIRI-JP,1,RK264_Cancer,619.0461716,4783.65141,166.6928418,2271.750054,0.348346198,25.61032484,33.3538656
LIRI-JP,1,RK265_Cancer,923.2226609,3155.285489,407.1660637,4209.22412,192.5431427,71.65770261,86.83324541
LIRI-JP,1,RK266_Cancer,365.0806525,3197.835428,142.7557986,3659.321234,179.1370354,17.02674408,1374.264396
LIRI-JP,1,RK259_Cancer,114.6330657,987.9234774,26.48586208,1604.988159,0.151786433,20.71023058,48.85501957
LIRI-JP,1,RK260_Cancer,653.2417366,13526.39123,309.062188,3180.435276,47.4861495,23.32604781,200.1017162
LIRI-JP,1,RK261_Cancer,887.0095099,5174.281372,109.0679473,1248.265265,0.047169286,6.510427059,11.87699582
LIRI-JP,1,RK261_Cancer2,887.0095099,5174.281372,109.0679473,1248.265265,0.047169286,6.510427059,11.87699582
LIRI-JP,1,RK261_Cancer3,887.0095099,5174.281372,109.0679473,1248.265265,0.047169286,6.510427059,11.87699582
LIRI-JP,1,RK262_Cancer,0.635070704,5213.052503,17.66463398,578.8433126,0.33220914,3.298599663,60.68952917
LIRI-JP,1,RK263_Cancer,980.2826295,3313.12442,285.2718919,2683.925645,139.9503707,112.913412,93.26959694
LIRI-JP,1,RK254_Cancer,1085.62584,4803.337674,66.09700695,4722.821056,114.6916248,17.33785929,548.5272283
LIRI-JP,1,RK256_Cancer,190.1959015,4671.22036,537.2076158,4747.77789,147.9902162,19.474093,94.11226408
LIRI-JP,1,RK257_Cancer,164.7872751,16221.43632,586.4718829,2365.51984,57.92925678,5.942083682,67.57290846
LIRI-JP,1,RK258_Cancer,285.0848671,2684.517661,769.761921,2355.290406,112.5502931,12.86658462,146.3870758
LIRI-JP,1,RK237_Cancer,850.8123977,1357.425679,327.0342905,4200.637367,157.1891548,8.746880282,477.3496121
LIRI-JP,1,RK241_Cancer,367.5274144,2223.056144,69.23828113,1480.04569,0.955878138,6.543780448,95.66489861
LIRI-JP,1,RK243_Cancer,522.7476712,3789.778222,96.78103215,4045.350101,184.7237998,30.37996786,212.4455791
LIRI-JP,1,RK244_Cancer,119.6985738,928.3071875,326.5762338,7003.118746,0.573492083,100.8538945,55.21908318
LIRI-JP,1,RK245_Cancer,1184.151342,2791.755329,196.3893352,8915.942318,151.055453,31.47555053,878.7220605
LIRI-JP,1,RK235_Cancer,922.4555274,2120.237919,973.1399477,9480.69829,276.0571501,12.63978505,462.433749
LIRI-JP,1,RK236_Cancer,994.2533141,3556.865875,159.6643904,2372.81553,37.95647152,33.61495277,180.3325274
LIRI-JP,1,RK232_Cancer,626.4575179,3713.001216,620.8763644,2138.417493,117.2822229,20.9685261,238.800923
LIRI-JP,1,RK233_Cancer,169.5458256,3808.732742,290.3515272,2323.176191,0.458920836,92.71629188,46.44780503
LIRI-JP,1,RK233_Cancer2,169.5458256,3808.732742,290.3515272,2323.176191,0.458920836,92.71629188,46.44780503
LIRI-JP,1,RK229_Cancer,736.9009487,1922.591606,141.9514867,2667.861594,237.5447252,71.05986748,286.8159333
LIRI-JP,1,RK230_Cancer,1107.948202,7808.14736,155.5649045,2282.05184,16.02052801,30.16744157,248.1366719
LIRI-JP,1,RK227_Cancer,1196.417762,3016.668644,100.5677331,1712.751382,0.070842996,14.90062829,19.081525
LIRI-JP,1,RK228_Cancer,24.01657077,3368.153859,12.80965236,1539.285109,1.549240551,3.410615707,36.55293481
LIRI-JP,1,RK223_Cancer,1397.746744,7049.179159,417.4213135,5000.956727,211.4050269,6.184189513,329.0610452
LIRI-JP,1,RK224_Cancer,337.6272932,621.678103,4.20488481,1963.071829,22.54290332,0.612948549,594.7561514
LIRI-JP,1,RK222_Cancer,1090.45088,3012.209601,493.9206017,3690.809353,189.3916564,35.13157253,248.6105224
LIRI-JP,1,RK269_Cancer,27.69309591,168.0782855,5.724084781,65.08726351,6.493717881,1.301358522,4.784866255
LIRI-JP,1,RK272_Cancer,218.3576622,2.745707019,0.307957683,814.339974,0.248424328,0.033227523,3.000512848
LIRI-JP,1,RK208_Cancer,437.5282252,61.94333117,2.531070231,991.1745515,0.82001111,15.6208165,25.87676595
LIRI-JP,1,RK226_Cancer,149.863189,6.23294726,0.605911058,67.90923066,0.28593661,62.87368791,19.63927434
LIRI-JP,1,RK194_Cancer,31.75173254,16.37382355,0.731179724,66.91931779,0.995628855,65.9283604,2.447852042
LIRI-JP,1,RK182_Cancer,100.9873243,1.024974395,11.79679646,519.5595129,0.181964008,20.98747597,81.67797321
LIRI-JP,1,RK184_Cancer,101.7174823,26.57370994,0.778523133,187.8545366,1.064138806,61.77807654,47.8368429
LIRI-JP,1,RK180_Cancer,654.40915,2442.935828,126.9822375,2368.778639,120.214486,25.49087278,701.3986339
LIRI-JP,1,RK180_Cancer2,654.40915,2442.935828,126.9822375,2368.778639,120.214486,26.13141998,701.3986339
LIRI-JP,1,RK204_Cancer,989.195482,21522.2543,181.3754577,4049.465161,255.0952288,19.54601598,272.1617872
LIRI-JP,1,RK209_Cancer,1424.522806,2805.32145,360.5231504,1114.517732,49.69358632,3.297514938,88.62301864
LIRI-JP,1,RK177_Cancer,109.378555,3597.928711,41.14658551,3704.154241,90.42204728,49.77219169,226.9631523
LIRI-JP,1,RK167_Cancer,541.2192376,8712.641784,116.9628566,1079.917421,84.86006585,9.813979078,372.3005882
LIRI-JP,1,RK170_Cancer,2014.374033,575.3533383,46.5863847,1170.853656,8.38803116,29.90273771,100.4495444
LIRI-JP,1,RK165_Cancer,2257.619628,1197.594025,760.6887006,4180.733983,95.46104896,45.54186513,250.9857948
