BAX,11677947;12115528;12120204;12668978;14606101;14696408;14704000;15057907;15150106;15484294;15677536;15963980;16024633;16784656;17067385;17287171;17724801;18291259;18597023;18723481;18752120;18854271;18936968;19358267;19950772;20458760;20510329;20688607;20724592;21130731;21394804;21429547;21612698;22162124;22230750;22425181;23121546;23336488;23645731;23802572;23894007;23949086;24329682;24360936;24568162;24655726;24756644;24869760;24934361;25074868;25090123;25165862;25633045;25962180;26312563;26470769;26925636;27499090;28070171;28414551;28670110;28902342;29170841;29235470;29434920;29513793;30084792;30122948;9328309;10480335;22194052;22320835;22581342;24127039;24782229;26313366;28100868;30156013
MMP9,10568183;14687144;15213623;15619017;15665568;15743030;16463672;18227728;18412155;18630474;18846386;19218340;19330734;19347283;19405942;19721413;20135719;20583413;21076843;21618579;21935919;22489696;22621753;22819820;23132676;23298486;23382894;23480758;23480772;23658488;23674846;23798555;23922722;24312291;24438533;24725816;24863943;24985031;25037728;25217963;25337264;25435928;25623530;25633045;25657110;25970782;26014518;26325075;26339407;26490986;26923392;26935541;27108649;27211817;27221911;27637083;28194091;28423707;28482619;28535506;28959141;29170841;29620225;29682557;29864908;30001777;7632822;8675149;27389087
ZNF135,1558412;8665234;8790169;9041150;9052434;9124755;10430301;10521954;10744936;10919052;10945359;10998799;11201006;11931533;12140616;12190678;12541040;12607049;12845954;15129903;15205684;15336729;15368106;15554392;16619549;16724350;16790980;17139427;17354125;17446708;17508256;17661132;17905017;18095299;19010230;19110652;19219399;19265264;19331223;19467694;19760311;19779773;19823903;20177918;21106111;21510279;21964888;22234759;22653330;22912553;23002343;23268000;23359177;23458168;23522952;24206403;24451278;24895785;25573312;25723690;26155240;26625759;26847023;27648157;28109315;28806619;28875420;28890312;30176555
TCFL5,10502827;10521494;10762635;10842191;10871750;11254501;12029618;12035045;12053219;12065310;12649372;12717390;12800245;14647920;14701718;14988827;15010876;15799977;16138120;16336976;16357152;16570351;16936263;17241887;17352013;17406986;17470130;18226047;18442209;18772362;19291182;19358267;19825989;19904746;20012722;20037816;20347808;20922056;21205092;21334995;21394804;21778461;21873469;22038837;23052842;23703673;23941814;24239776;24486723;24603459;24603802;25046749;25125499;25632187;25742482;26657503;26923637;27847321;28087162;28409558;29310402;29601088;29757003;8020667;8276351;9331094;9917499
BTC,12607581;16342166;16475213;17164111;18448556;19238628;19262900;19571608;20001803;20547994;21160263;21274890;21931375;22200917;22721369;23635800;23927554;23971898;24002901;24351397;24372748;24630393;24901131;25538178;25892861;26258846;26550313;26722062;26729196;27261586;27267833;27342988;27495988;27622582;27744566;27747093;27829277;27849649;28329919;28529750;28544747;28660602;28736630;28841223;29063951;29121415;29138340;29164423;29199665;29238914;29339358;29360550;29448202;29527009;29705976;29765232;29777994;30218788;30325283;30335866;30370571
ZNF77,1360827;1558412;8553236;8783654;8790169;9041150;9052434;9101824;9143568;9755978;10430301;10521955;10574334;10919052;10945359;10998799;11201006;11391369;11931533;11960212;12140616;12190678;12607049;12860755;14520286;15131054;15368106;15973106;16258808;16438877;16619549;17139427;17139432;17341890;17446708;17500174;17905017;18330960;19110652;19692774;19823903;19911239;21106111;21510279;21854201;22033169;23317618;23359177;23522952;23930053;24081808;24591403;24895785;24922667;25888004;26155240;27251044;28645247;28782079
MMP2,12439941;14687144;15213623;15312360;15567754;15682828;15743030;15832413;16784656;18227728;18329694;18630474;18665467;19330734;19629755;19721413;20135719;20545696;20583413;21076843;22134783;22621753;22875246;23349941;23382894;23480757;23480758;23588386;23674846;23919841;24147037;24438533;24628713;24863943;25405519;25623530;25633045;26490986;26572077;27108649;28129656;28423707;28454306;28482619;28535506;28915621;29170841;29404445;29620225;29682557;29864908;30001777;30008874;7632822;8611434;8675149;9502079;27389087
PCNA,10216129;10370689;10526066;10573370;10711445;11144921;11677943;12654182;15003464;15011841;15312360;15567755;15730924;15743037;15832413;16681930;16784656;17235714;17287171;19358267;21360081;21459725;21661384;22200632;23298486;23495740;23645518;23703654;23798555;23807659;24351817;24603459;25655296;26417940;26770369;26960307;29435072;7656696;8104857;8565737;8592401;8717228;8857639;8909306;8916146;9164499;9179267;9230662;9260603;9403719;9864408;9952227;11274640;18270973;18395502;23052842;26277607;9430020
CDH17,19956853;22024075;11309300;11557787;11906618;12107841;15915369;16309224;16311342;16506371;16818635;17033799;17919228;18691339;19116147;19956832;20119975;20135719;20309424;20489148;21189991;22068819;22134783;22281980;22404757;22540680;22664794;22903530;24062361;24272200;24516707;24704591;24816558;24867095;24969562;25010679;25077440;25202392;25744243;25854403;25882880;26033745;26043778;26148937;26971088;27073719;28096273;28423362;28439013;28611292;28959141;29510695;29569474;30107706;9537436
MAPK1,11124819;18813828;25815516;27035431;29415992;12692057;17551669;17708250;19445727;20101459;20698202;21076843;21748296;22729936;23091117;23225424;23254774;23315987;24486723;24658096;25391422;25663464;26470769;26781979;27084680;27627808;27637083;28178656;28285962;29110119;29178939;29348467;29574153;16794828;16891476;18161916;20135719;21130731;24179538;26420419;26572077;26992854;28624624;26877611;16767220;27335829;19825989;24700501;10534331;11910351;12143044;12717393;14999691;20740367
BRAF,12029618;12692057;14701718;15181454;15221372;19440799;19935794;21051183;21307665;21813159;22178589;22180306;23295441;23391413;24122810;24139215;24146220;24186137;24186143;24309328;24372748;25435907;25536104;25608663;25704541;25966424;26111977;26189129;26405193;26459784;26500333;26769137;27102149;27745798;27747093;27823638;28008299;28078132;28255242;28480077;28698100;28975832;29348486;29460642;29622700;29698701;29893894;17962726;27627051;24889489;26857926;29642252;29785570
PTEN,12168833;12668978;15875318;16767220;18158568;18677542;19147772;21354147;21719208;21874010;22180306;22213145;22770403;23376645;23483557;23832540;24080776;24141775;24186137;24186143;24217644;24563076;24658595;24796583;24889489;25239565;25526346;25676706;25769721;25803229;26294099;26500333;26501139;26508638;26586294;26627606;26910892;27032374;27601921;28045050;28124240;28423362;28698100;29170841;29416916;29452147;29740198;30282449;30299561;28544747;21448164;22762308;29785570
SMAD4,10436811;10842191;11161385;12168833;12378511;12411149;12640108;15157044;16083599;16767220;16917866;17187167;17470130;18158568;18677542;20428886;22762308;23073323;23298711;23828315;23981608;24100678;24186143;25536104;25966424;26077733;26111977;26726879;27009864;27622582;28078121;28338651;28490009;28693246;29309301;29360550;29573058;29698701;29807574;30170977;9515793;11283934;12537585;12607585;12692194;14562286;14607700;18495210;21292296;22561520;24532422;29109099
TGFB1,10468286;10842191;10869285;11107064;12579267;12615726;12917766;14696408;15010876;15696189;16083599;16792547;17072955;17470130;18291259;18571008;20489148;21898503;22068819;22729936;23298711;23480772;23665284;23787814;24100678;24310606;24935374;25194504;25197362;25203810;25623530;26249215;26517522;26726879;27073719;27335829;27449039;28178615;28611292;28873435;28959141;29510695;29584696;30182496;7705781;8600693;9183641;23775819;26325075;28439013;29507901;26627606
MUC6,10227723;12168796;12748245;15071739;15260848;15998373;16842244;17653761;19094709;19540556;19639217;19784541;20107918;20518892;20594273;20947262;21084962;21106111;21199202;21813159;22027009;22126388;22175890;22851859;22895264;22970052;23073323;23106580;23163606;23573322;24081803;25202392;25355436;25561191;26111977;26210654;26900302;26943405;27563024;27656307;27739441;28338651;28505002;29698701;30268674;9495202;18410610;18430455;28002540;28321513
EPHB2,25012246;20388063;12692057;16525641;16767220;16950403;17551669;17708250;19445727;20101459;21076843;22044563;22088438;22727731;23254774;23483557;24247752;24551272;24788596;25152244;25663464;26090720;26470769;26614007;26649728;26683364;26770369;26877611;26935541;26968949;27084680;27335829;27627808;27637083;27894946;28100868;28223426;28285962;28412732;28913568;29093991;29110119;29348467;29574153;29778567;30160357;30278918;30304546;30322054
MTOR,16767220;17440093;19147772;19509244;21492330;21874010;22248270;22762308;22875246;23645731;23832540;24623408;24788596;24796583;24902539;25152244;25639632;25657110;25663464;25742482;26294099;26397134;26877611;27212159;27918553;28029662;28212545;28544747;28694672;28733220;28887321;29474549;29527009;30084835;23544944;23588885;24124380;24827133;25749036;26137252;26287365;26571380;26614007;12819026;23408390;25369307;25536104;26967384
NCAM1,12031086;17527078;18093122;18622386;22271564;22516245;22707408;23955451;26956962;27259014;27864835;28126467;30349952;7844990;8501910;9851639;15696116;16146811;17189930;17553067;18210116;18805740;20503460;21060703;22175889;22295147;22623519;23267998;23316622;23388123;23573322;23891972;24393915;24507101;24955270;25129091;26189350;26339390;27627051;28133229;29859792;30001234;30003469;30024526;30300991;30301635;26312917
CASP3,11414450;12035045;12115528;12587840;15057907;16927143;17067385;18199552;18291259;20412118;20473610;21109977;21330448;21612698;21912376;22162124;22425181;23336488;23343959;23619566;23658488;23802572;24009453;24351817;24568162;24655726;25053517;25074868;25344679;26312563;26466412;26470769;26571380;26812694;26932893;26935789;27221911;27277541;27382301;28101220;28498473;28521485;28913568;29525035;30186418;30382596
MAPK3,11910351;16357152;16794828;16891476;16926628;16936263;17461449;18081149;18161916;18813828;19445727;19825989;20135719;20731018;21130731;21898503;22729936;23306848;23645731;23812726;24179538;24293410;24700501;24726839;26420419;26470769;26572077;26932893;26992854;27009073;28285962;28521485;28624624;28959141;29235470;30305612;17294242;22068162;25815516;27035431;27335829;21871105;28120434;29574153;10534331
CDX2,15048136;15205684;15223952;15645288;15725805;16116640;16776981;16794828;17058219;17240305;17295772;17653761;18210116;18329969;19680592;20107918;20168227;20714897;21084962;21199202;21221877;21292296;21494118;21661435;22024075;22175890;22895264;23106580;23220842;23828315;24832159;25731429;26057354;26275245;26500334;27429820;27739441;28415560;28505002;28731197;29307199;29698701;30194215;30300991;30367665
MLH1,11079789;11920650;11986189;12969785;16773692;17962726;18769787;19252434;20395525;21307665;23106580;23896635;24186137;25680569;28545228;29238914;29360550;29747443;30127888;10470113;11223838;12107841;12175538;12402306;12481012;12730870;14502806;14506736;14516316;14527906;15467712;15471559;15617839;15692793;15870882;15915369;16309194;17084965;17465213;17653761;23029359;23478949;11004673;16699861
TNF,10209503;11414450;12125919;19218340;19347283;20921947;23057767;24676340;25154789;25987048;26992854;27720942;29776401;9201097;10534331;10675242;11870367;12587840;14615419;15313687;15842941;16565491;18306229;19578742;19721413;22903530;23112962;23480772;23942005;24901008;25910291;26160843;27616304;28609656;29331794;29410961;29844685;14648071;26718397;27009073;18260730;21590167;30139338
CD8A,30323667;12717278;14583778;15257553;15726664;16340740;17287172;17289884;17585195;18698686;18942708;22411204;22647350;23891972;24136146;24218514;24649220;25132998;25325061;25710958;25713876;26235847;26395180;26918355;27062572;27177355;27718154;28084572;28123600;28138440;28139862;28470686;29089545;29123259;29499656;29732001;29805739;29859792;30055582;30257891;30325778;30377340
MYC,2574140;7732224;8093356;8916146;12532418;12744166;16142313;16209266;17369680;17909001;17919228;18306229;18936968;19331129;19954766;20101459;21160963;21325634;21557726;22484120;22819820;23134201;23480758;23646150;23799613;24888903;24953832;25691459;26206664;26287365;26460616;26563145;26969892;26972709;27102840;27981602;28184929;28535506;29575299;29733835;30205958;30235453
PIK3CD,16525641;17461449;19445727;20135719;20145951;22735632;22762308;23212762;23588386;23646150;24312291;24628713;24658595;24796583;25639632;26014518;26206664;26294099;26823715;26947513;26949052;27125425;27601921;27655691;27811010;27829993;28282502;28423362;28656003;28766687;28902342;29170841;29413947;29416013;29474549;29864908;30276551;30370571;23254774
CD34,10430321;11023105;11783914;11900579;12469214;12579267;12667323;15173673;15207094;15484322;15696116;15888382;16201082;16465407;16506374;16708300;17067385;17575545;18084256;18184271;18265660;18293709;18630474;19173916;19434454;20232394;20353905;20471664;21060703;22411204;23226796;23232581;23290109;23573322;24131658;25475870;26192431;27535234;28559964
KIT,11023105;11900579;14501388;15336730;15483360;15677545;15696116;16708300;16948823;23226796;23573322;27535234;12379757;14551510;14691921;15067341;15484322;15566522;15645130;15888382;16051977;16377099;16570351;18184271;18393293;20437099;21760661;21951672;22146626;22175889;23388123;25245603;25446376;26179521;26586401;28698100;29512694;30301635;24136146
CD44,7537711;8600679;9062875;9537436;10547541;10767365;11180088;11552440;14598145;15209630;18158568;18214619;18497548;20232394;20948317;21833756;22024057;22130902;22614781;22907641;23480770;23645762;23917144;24078448;24186075;24482053;24725816;24889597;26184027;26318430;26572077;26680859;27176078;28677740;28930164;29344142;29805605;21462380;20579324
COX8A,17272323;18211988;25285175;8503975;1558279;9671071;15527109;17171495;18060768;18154639;18332997;18466862;20021902;21338184;22317758;23140395;23621195;24530461;24803830;25385169;25772037;26293376;26743557;27120733;27441741;27480355;28781265;28968918;29284072;29325352;29352440;29496648;29507471;29938462;30017329;30056347;30137174;30244221
SPIN1,10350285;10401742;10601064;10715058;10884986;11373220;11459293;12016370;12063947;12794591;14767217;15492607;15657824;16687751;17882025;18460846;20593506;24944495;26840346;27832205;3006122;7834978;7946691;8000952;8066263;8128040;8310918;8392787;8888221;8966289;8975311;9039604;9090578;9290267;9311042;9393153;9538925;9609160;9839983
PIK3CA,18181165;19440799;21051183;21303542;21538283;22180306;23391413;23832540;24186137;24186143;24508317;24563076;24739824;24889489;25749176;26111977;26498688;26717940;27020207;27317099;27823638;28008299;28693246;28698100;29024814;29224898;29348486;29416916;29893894;27267833;28029662;28544747;28694672;29527009;26857926;28900470;29564177
FGFR2,11282489;27102149;27627808;28034880;28567120;28736630;28972963;29182496;29460642;29514108;29573058;29848569;30067876;21036728;24122810;24550739;24563076;24837095;25608663;25678238;25763789;26258846;26405193;26500333;27259014;27622582;27747092;27747093;27829278;28043904;28844952;29893894;30158952;27216979;28264865;30160357
PROM1,18542072;26627606;19842219;20437099;20568110;20948317;21448425;21734809;21788103;21798073;22118304;22130902;22146626;22221899;22614781;22907641;23382894;23388123;23917144;23955451;24393908;24778022;24804938;25892683;26318430;26486326;26586401;26910892;27627051;28930164;29169115;29344142;29510695;30055582;21462380;26028817
ANXA5,12035045;14551510;19282655;19895177;19950772;20069059;20359855;20691980;21330448;21429547;23057720;23493353;23802572;23859331;23887863;24566325;24655726;24869760;25037728;25074868;25090123;25383044;25502636;25633045;26870236;26932893;27499090;27630287;28070171;28670110;28873435;29525035;29913454;29963132;30122948
STAT3,16317687;19821497;20066734;20545696;21932402;22875246;23295441;24038588;24998588;25038821;25044480;25239565;25344679;25744243;26028817;26935541;27211817;27216177;28223426;28282502;28337870;28670110;29115033;30001777;30086773;21331764;23318457;24037855;27107220;27127878;28032598;29805522;30015925;30249899;23859331
IDH2,22180306;22824796;23318457;24478380;24880135;24889489;25043045;25481493;26245674;26320466;26819452;26920730;27231123;27595804;27621679;28431889;28601826;29274619;29353494;30158952;30206411;24569570;25485496;26260902;28818953;29468924;26405193;27102149;28389139;28736630;29776636;24185513;24532422;28375741;28900470
EPCAM,10398165;20137349;20437099;21552419;21932402;22130902;22516245;22907641;23388123;23534794;23573322;23905013;24804938;26033745;26318430;26486326;26586401;26956962;27627051;28930164;29286615;29497050;18285265;20232394;22175889;24888903;24909871;26267070;26312917;27280413;27829832;26028817;25892683;29545603
MAP2K7,9252136;12692057;12717393;15743030;16950403;17294242;18813828;20388063;20698202;20943640;21130731;21331764;22510747;23091117;23254774;23315987;23391555;24857099;25152244;25435907;25966433;26614007;26683364;27084680;27811010;28078132;28212293;28282502;28422736;28480077;29024814;29348467;29415992;29446253
CD4,14583778;15248671;15257553;15726664;16947321;17287172;17289884;18942708;19235585;22647350;24136146;24228121;24656321;24812403;25056373;25710958;25713876;26395180;27062572;27177355;28084572;28123600;28138440;28574228;29089545;29331794;29499656;29732001;29859792;30325778;21725997;26918355;19697355;12143237
SYP,11456404;15086299;16937295;17023761;17189930;19452590;19528385;19844156;22295147;22623519;23073323;23220842;23316622;23464969;23532186;23562903;23573322;23716999;23901240;24393915;25206300;26182391;26189633;26805159;27330774;28133229;28232156;28731197;28854410;29341470;30003469;30024526;30037336;30300991
CDH2,8613003;18622386;21423153;22068819;22406361;22882148;23091390;23298711;23919841;24406866;24636838;24704591;24969562;25077440;25344679;25744243;25854403;26043778;27259014;27280413;27864835;28245089;28608943;28611292;28873435;28945626;29110582;29358655;29404445;29732001;30107706;30349952;26726879
VEGFC,12469214;16357152;16601431;16688800;18192971;18395502;19291182;19825989;20021832;20119692;20450586;20734221;23132676;23260331;23637956;23721191;25154789;25277242;25801241;25805932;26299768;26451003;26960307;27211817;27221911;28337870;28423707;29416916;29844685;29925934;30008874;30344750
SERPINE2,9041150;9052434;9487640;9488573;11201006;11555575;11941966;15011867;16231372;16369715;16794394;16843870;17260109;17508256;19110652;21443083;22271243;22594526;23059502;23546531;24375301;26625759;26805152;27812827;27916775;28476843;28806619;29214888;29237899;29427472;29761515;30238077
SMUG1,11348850;14579085;17013714;17133469;18393156;18997056;19009666;19282791;21308371;21368501;21418131;21612445;22475890;23155288;23573099;23579971;23884572;24055919;24531017;25132038;25243945;25608150;26402131;26859217;27408877;28133069;28133070;28133339;28854410;29394721;30022384
ALPP,11180893;19088932;20056652;20598575;23105293;23574653;25368272;25743800;26256123;26434825;29465591;29851859;30368724;20594358;23288719;23702869;24343420;26232303;26649219;26700646;27030243;27278201;28417185;28672979;28795384;29264586;29963276;30347417
TBATA,10974464;11713577;15143221;15221469;1658857;16687751;19282791;19595211;19621666;22369745;23751228;24888903;26054319;26275724;26672766;26842558;26902168;26925669;27039762;27277454;28146430;28355772;28624053;2926983;29545843;29551704;7811564;8966289
IFI27,11124819;11340376;12378511;15578423;16505435;17287171;17595796;18158568;18979138;19262069;19357015;19414361;19490172;19528460;19915764;20688607;20805936;22211101;23593935;23887863;24178677;26223884;26312563;28070171;28101220;29532867;30282449
ITK,26318166;28388535;28423728;29540696;30107706;30182496;28832247;19376120;22068819;22134783;22664794;23688168;23919841;24135722;25344679;25744243;25854403;26971088;27092878;27186411;27616304;27902971;28611292;29155108;29188076;30105440;30111807
MET,10216129;11357901;11748452;11895493;14691921;16818635;16950403;18159174;18199552;18494048;19262069;19956499;20420246;20565817;20715158;21673683;22178589;22404757;23024367;25536104;25873560;27136744;28638453;29578146;29725387;29893894;11249201
BIRC5,16784656;23480765;25970782;30084792;22436626;11953819;14760769;15722574;15842941;15880566;15897577;17287171;20193400;20955617;22032823;22098159;23613672;24935470;25129311;25344679;25895131;26143116;27166029;27214404;28101220;29600445
SLC6A2,10675242;10689952;16127227;19586767;20375728;21410032;23082709;24443059;24623866;24930574;25689921;26148521;26910321;27590963;27769807;27915372;28250294;28315861;28350976;28596824;29125687;29226045;29887261;30037336;30197484;9731562
MMP7,11900228;12680226;16271085;17593822;17919228;18329694;18846386;19405942;19680592;19701966;20683954;20805936;20872971;21687942;21935919;22044563;22246855;22621753;24863943;25368272;26275245;27608843;30196535;7632822;23354623;28982905
MSH2,10470113;11223838;11986189;12107841;12175538;12402306;14502806;14506736;14516316;15503134;15578423;15692793;16773692;17051350;17653761;17962726;19252434;20564624;21283657;21307665;23106580;25680569;29238914;29360550;29747443
MME,11583969;16189153;17527078;18393293;18942395;19173916;19817893;20107918;20518892;21199202;21911893;22295147;23052165;24603459;24955270;25002984;25378077;26859217;29751880;30117003;16295444;24570591;23167279;25651692;28321513
KDR,18478945;25502982;29416916;18395502;19089671;19291182;19319137;20698202;20734221;23212762;24123039;24312291;24755544;25446376;26014518;27537589;28192597;28397047;28668864;29925934;29935812;30177842;19935794;26451003;29564177
CD274,19697355;24673799;25368235;26235847;26373575;27012989;27626174;27780932;28139862;28419539;28445951;28470686;28502094;28619747;28670887;28693161;29732001;29805739;29882997;29893894;29954840;30055582;30323667;30377340
HIF1A,16094703;16900513;17524042;20082206;21109386;21940327;21982637;22470047;23339102;23382894;23704979;24788596;24824030;25046749;25081716;25446376;25499970;26056085;26207380;26545779;26657503;27069767;28077595;28803245
SLC17A5,8237941;8853259;14979409;19260461;19337643;21748296;22126489;22683967;23105293;23621244;24423918;24719923;25250798;25368272;25743800;26177708;27457076;28331337;28972963;29593191;29779313;29851859;30368724;16077978
SLC4A1,10834014;10935654;11353065;11688471;12541051;15832081;16625096;16831286;17643221;18067645;20830246;21475593;23341095;23573322;2449824;28099333;29559246;7539881;8276377;9062880;18995208;22623519;15836844;20706883
ARID1A,26857926;24743905;24532422;24185513;30158952;29848569;29740198;29573058;29408647;29360550;29121415;28648284;28297679;27622582;27433094;27334809;27102149;26717940;26405193;25966424;25536104;25526346;24563076
BAP1,25267595;25536104;25636086;26405193;26717940;26765459;26982343;27563445;27864835;28122578;28338651;28781790;29122566;29460642;29573058;29848569;30158952;30170977;30305612;30377796;25966424;27102149;24185513
ZHX2,12692057;15181454;19089671;20698202;21307665;23315987;29024814;14701718;20388063;28529557;15221372;19821497;21748296;21910575;22209942;23483557;24895231;25152244;26868125;27102149;28078132;28459363;29371921
TNFSF10,10960444;11870367;15150106;15940637;16166346;17241887;18723481;19282655;19821497;20683954;20691980;21953056;22038837;22133064;23703673;24587306;24603802;27277541;29618736;12717921;15136940;26885035
FOXP3,17289884;18942708;20545696;22290731;22411204;22647350;23891972;24007242;24136146;24291052;25132998;25623530;25713876;26395180;28123600;28470686;29123259;29331794;29499656;29732001;30377340;28988016
MCL1,11870367;12235080;15150106;15566522;16317687;16469407;17241887;18723481;19070389;19821497;19968497;20473610;24563076;25125499;25536104;25936772;26592508;26870236;27107220;27420766;29408314;25043081
GGT1,19183832;23105293;25250798;10364037;10526056;10735605;11135265;1600331;17048996;19337643;20021901;20540247;22581342;24134199;24139471;25286689;27806633;28781265;7824879;8541732;8608574;9895049
ADAM17,20300969;23112962;23267901;24839254;29776401;15062666;17508242;18478290;19533225;19727937;22261548;24134199;25449754;25476872;26339390;26966431;28192388;28373452;30148147;30215052;30273909
CDKN1B,10796881;11124819;11343239;12239913;12680166;12717390;14973068;15011833;15596046;17217824;17384652;17457432;17595796;19034576;19414361;19528460;21331764;23887863;24574749;27279267;11106243
MAPK14,10534331;12829998;15917303;16336976;30182496;11910351;12143044;12717393;14701718;16469407;16525641;19816939;23024367;24903309;25502636;27176078;27349455;28984474;30008878;30278918;11124819
SLC4A3,10834014;10935654;11353065;11688471;12541051;15832081;16625096;16831286;17643221;18067645;20830246;21475593;23341095;28099333;29559246;8276377;18995208;22623519;15836844;20706883
RAB3D,28652652;17589952;20375404;21071270;22782416;24852116;25095718;25826274;26228433;27752787;27771967;28405328;28601826;28796864;29121415;29182496;29325521;29721058;30191053;30368584
RB1,11051262;11340376;12210082;12239913;12692194;15782994;19582476;19950772;23803020;29733964;3616262;11004673;11798885;11866974;21750953;24827397;15619210;18830050;26313366;29434721
PSG2,7757293;7944438;8565811;14646575;15223956;15645130;17640760;18942395;20037300;21060703;23316620;23495740;23573322;23919110;24310342;25263386;25436121;27259014;28731197;29600445
KRT8,10576351;10617275;11182037;12748245;14508391;15048994;16680226;16831286;17406986;19446907;19956832;21060703;21199202;23573322;2467436;25380521;28194091;7540236;9241069;9766827
CYP1A1,12071517;16835633;17160103;17160104;17342195;17342196;17531965;18287863;18990008;19168589;20544687;21383778;21708280;24307623;24498651;24513335;24535777;24863943;26925680
NOTCH1,15887117;20149523;20347808;21931375;23526421;23688168;24700253;25031748;26206664;26634853;26877611;26954680;27791012;27821106;28923203;29344648;29348467;29545603;30384995
EZH2,18393368;18591938;19564843;19860841;21160963;21719208;23163606;23887863;24337160;24487593;25280519;25289642;27345740;28624787;28923203;29445149;29759640;29970899;30282996
CLTC,16613323;16680226;16871013;19212669;19436294;19799607;22366251;22431178;23532688;24407728;24446421;26189349;26634931;27109957;28431889;28645247;28777653;29270746;30148147
CRP,16595497;17006987;17684367;18938071;24443059;25348884;26077119;26683498;26945490;27457076;27721726;27733196;27998450;28166534;28608943;28695669;28716660;28945626;29205753
NRAS,19440799;21303542;22180306;23391413;24186137;24563076;24889489;25680569;26189129;26500333;26717940;27267833;28698100;7927901;9923922;25975284;28900470;29042681;29785570
MIB1,10982615;11751492;20556608;22570087;9864969;8909306;8928197;10392914;10435558;10711445;12883663;16926628;17729398;20306986;20353905;22024057;23716999;24217644;23986064
SLC2A1,12066193;12143238;15362741;16204727;18271924;19606394;19819644;20512538;20846124;21109386;24229026;24824030;25608150;26207380;26223884;26657503;27069767;29642912
CCND1,11106243;11340376;11495045;12378511;15655836;15816435;16784656;17187167;18936968;20137349;20805936;21750953;21830375;23803020;23845469;24178677;26223884;26500333
FASLG,10573518;11003620;11854917;12133481;12411152;14598145;15138553;15968727;16024633;17786316;19287191;20101459;21103345;21612698;24587306;24756644;26602921;29089545
MAPK8,11910351;16525641;21464819;23505219;24100678;24486723;28535665;28609656;29178939;30278918;30305612;14999691;14701718;24141775;26992854;28913568;29039581;29093991
S100P,18162774;19287191;21029254;21412073;22882148;23134772;23480765;23621473;23721191;24439226;24458517;26312563;26797416;26900302;28357490;28608943;30377796;24406866
MUC4,11680592;14752841;15690474;16857800;18397823;18475301;19082442;19784541;19787286;20947262;22173169;22326466;23101681;23136569;24081803;25174601;27795812;30268674
CDKN1A,11124819;11521218;12829999;14973068;17724801;20681031;25427641;29970899;10469215;12239913;17457432;17595796;17729398;26250568;29438839;15619210;26309394
S100A4,11956586;12532418;18158568;21618579;23480772;23621473;24081803;24516707;24985031;25077440;30062820;18162774;20489148;20921947;21793031;25769721;29510695
SNAI1,29732001;27655691;27108649;25805932;25197362;24816558;23382894;22404757;22134783;20594328;30352908;28574228;26726879;22903530;22570087;20489148;18691339
TERT,24360936;29573058;29460642;29450669;25854384;25636086;25267585;22322954;17384912;17143485;16830373;16168519;15598376;14638342;12561014;11866885;11179508
FHIT,12057912;12537585;12668978;12867802;12969785;16343073;17084965;18158568;18618300;18769787;19287191;19434452;21830375;23495740;24827397;26260902;16699861
MDM2,10718212;10963376;11580146;15619210;16505435;18677542;19357015;22807971;23212762;24338709;26207380;26309394;26500333;29309301;24349281;30170977;27688085
CD68,9869396;16201082;16625096;16947321;16948823;20545696;21060703;21113139;22431184;23807641;23891972;25052379;25854403;26497197;28138440;28919993;30141990
PECAM1,12232571;18084256;18942395;19107340;19997097;20450586;21873469;22470047;24628713;26173433;26657503;29675965;29935812;23588386;21529356;18291259
BCL2L1,12120204;12235080;15057907;15150106;16024633;20066734;20473610;20480521;21429547;23274410;24486723;25344679;26870236;27015836;27127878;9328309
GPC3,16162153;19212669;19793164;20182341;21371925;22098159;22119409;22914614;23052165;23079207;23526389;24481592;24747240;27552844;28970139;29271183
CSF3,10793573;11021096;14691921;16850133;1703976;18473424;19280285;23076270;25216424;2551229;25594651;26945490;27777433;28679985;29554539;9934773
RASSF1,12399230;15447999;15467712;17084965;19763613;20146264;21086164;21450690;23112962;29122566;29484968;15471559;15761971;16343073;18182852
CXCR4,16565491;17461449;21986127;22553346;22664794;22727731;24179538;24672662;25471741;25846744;26855082;29344142;30196535;25669980;28059437
ABCC1,9042800;15138130;15884115;18226047;18393293;21884202;22974371;23229154;23480753;23841074;24700253;24788596;26852750;30018456;20005210
ABCB1,8387754;15138130;15884115;21162905;21884202;23167387;23229154;23480753;24700253;25133187;26001650;26545779;27212159;28274756;28492560
NOS2,11410319;14704000;14991947;16094703;19696162;10646872;11208728;15887117;18676870;19697352;23260331;24038588;15862573;16570287;29693152
MUC16,22286058;28423673;1666951;2456040;8887046;17542293;22340475;23073323;23220842;24081806;24744600;25031748;25731429;26177708;30271179
DCC,30194192;28292628;26602921;16498281;11866974;10526058;12168833;11260864;9923922;7780959;22318345;18677542;11798885;11063221;11004673
ABCC2,19054142;19451719;21691113;22213475;23480753;25439443;15884115;18226047;23167387;23841074;24652413;29464551;22687416;25651692
NR1H4,21691113;23653380;26045277;27167107;28844960;28916388;30001540;18772362;22146319;25043081;27127878;24255171;29138817;25651692
CASP9,18199552;20012722;20231087;21109977;21429547;23343959;23894007;24427328;24566325;24568162;24655726;25165862;28101220;28902342
PARP1,10209503;11414450;12587840;17729398;20012722;20473610;20691980;22425181;24360936;24603802;26592508;27277541;24655726;25383044
